TAX,ADC,TS
11,10965,1716449602.2684936523
11,12733,1716449602.3115608692
11,12469,1716449602.3545827866
11,11304,1716449602.3975636959
11,11294,1716449602.4404723644
11,10154,1716449602.4836390018
11 19,10103  9571,1716449602.5266838074
3 11 19 27,11155 10447  9443 11011,1716449602.5696103573
3 11 19 27,10293  9475  8116 10271,1716449602.6123774052
3 11 19 27,9944 9317 7642 9961,1716449602.6555130482
2  3 11 19 26 27,16286  9048  9303  7572 12756 10079,1716449602.6985433102
2  3 11 19 26 27,16111  7316  9069  6897 12086  9635,1716449602.7415871620
2  3 11 19 26 27,15814  6319  8793  6609 11850  9527,1716449602.7843837738
2  3 11 19 20 26 27 28,15830  6069  7932  6219 13812 11474  9467 12268,1716449602.8276059628
2  3 11 19 20 26 27 28 34,15978  5838  7503  5713 13363 11282  9348 11737 11796,1716449602.8706574440
2  3 11 19 20 26 27 28 34,15767  5418  7249  5075 12979 10983  9269 11659  9330,1716449602.9136123657
2  3 11 18 19 20 26 27 28 34 36 42,15782  4906  7185 11667  4924 12816 10971  9289 11637  8359 15069 13070,1716449602.9565427303
2  3 11 18 19 20 26 27 28 34 36 42,15762  4551  5687 10955  4725 12565 10874  9139 11481  8320 14894  9496,1716449602.9995553493
2  3 10 11 18 19 20 26 27 28 34 36,12846  3969  9245  4586 10361  3967 10991  8405  7183 10917  6630 13375,1716449604.6336534023
2  3 10 11 18 19 20 26 27 28 34 36,15258  4002 14974  5157 10464  4234 11425  8636  7388 11079  7983 15069,1716449604.6764433384
2  3 11 18 19 20 26 27 28 34,15251  4318  5519 10752  4390 11191 10705  7533 11621  9093,1716449604.7196328640
2  3 11 19 20 26 27 34,15474  5448  7884  4622 16262 10922  8817 12447,1716449604.7625617981
2  3 11 19 26 27,15594  5679  8081  4963 10983  8848,1716449604.8056983948
3 11 19 27,8302 8636 5615 9132,1716449604.8485002518
3 11 19 27,9846  9915  6897 10129,1716449604.8916046619
11 19 27,10151  9663 13540,1716449604.9345211983
11,10013,1716449604.9776003361
11,10852,1716449605.0202975273
11,11645,1716449605.0635807514
