TAX,ADC,TS
11,10703,1716449579.4945275784
11,10831,1716449579.5374879837
11,10826,1716449579.5804071426
11,10447,1716449579.6234629154
11,9711,1716449579.6664593220
11,9358,1716449579.7094516754
3 11 19 27,10636  9972  9902 13769,1716449579.7524437904
3 11 19 27,9427  9972  8047 10520,1716449579.7954158783
3 11 19 27,9013  9654  7597 10197,1716449579.8383884430
3 11 19 26 27,8621  9720  7334 12767  9929,1716449579.8813140392
3 11 19 26 27 34,6657  9677  7375 12523 10212 13839,1716449579.9243566990
3 11 19 26 27 34,6266  8550  6693 12216  9903 13030,1716449579.9673552513
3 10 11 18 19 26 27 34,5991 15644  8493 12092  6395 11867  9693 12799,1716449580.0103926659
3 10 11 18 19 20 26 27 28 34,5918 11755  8351 11621  6054 14744 11796  9870 12154 12601,1716449580.0534338951
3 10 11 18 19 20 26 27 28 34,4911 10451  8166 11392  5656 14143 11410  9608 12155 10045,1716449580.0963959694
3 10 11 18 19 20 26 27 28 34,4680  9885  7954 11066  5455 13977 11313  9556 11801  9323,1716449580.1394038200
3 10 11 18 19 20 26 27 28 34 42,4559  9007  7364  9657  5003 13614 11177  9254 11516  7909 10863,1716449580.1824009418
3 10 11 18 19 20 26 27 28 34 36 42,4263  8558  5148  9059  4769 13618  9388  9327 11519  7882 15760 10059,1716449580.2256102562
3 10 11 18 19 20 26 27 28 34 35 36,4031  5885  4098  5869  3915 11145  8523  8533 10730  7116 13661 15229,1716449581.8164644241
3 10 11 18 19 20 26 27 28 34 35,4049  6225  5083  6445  4223 11310  9066  8585 10792  7351 15008,1716449581.8595497608
3 10 11 18 19 20 26 27 28 34 35,4349  8070  5958  7622  4489 11525 10810  8735 11147  8487 16140,1716449581.9025452137
3 10 11 18 19 26 27 34,4563  8743  7391 11044  4805 11066  9148 11038,1716449581.9455699921
3 10 11 18 19 26 27 34,5455  9924  7484 11352  5000 11298  9273 12589,1716449581.9885780811
3 10 11 18 19 26 27,5929 13683  8177 12870  5487 12008  9647,1716449582.0314638615
3 10 11 19 27,7411 13900  8114  5495  9421,1716449582.0745737553
3 11 19 27,8327 8266 6369 9717,1716449582.1176292896
3 11 19,11213  9324 12153,1716449582.1605129242
11,9367,1716449582.2033956051
11,9315,1716449582.2465128899
11,10609,1716449582.2896173000
