TAX,ADC,TS
11,11015,1716449574.9774787426
11,10971,1716449575.0202624798
11,11079,1716449575.0634419918
11,10537,1716449575.1064364910
11,9990,1716449575.1494469643
11 19,10250  9870,1716449575.1923694611
11 19 27,9889  8811 13805,1716449575.2355196476
3 11 19 27,10659  9999  8382 10732,1716449575.2785613537
3 11 19 26 27,9147  9043  7573 12423 10095,1716449575.3215608597
3 11 19 26 27,6603  8696  6449 11966  9753,1716449575.3650321960
3 11 19 26 27,6450  8545  5968 11857  9640,1716449575.4072754383
3 10 11 19 26 27 28,6281 13703  8592  5889 11859  9611 14690,1716449575.4505321980
3 10 11 19 20 26 27 28 34,5913 13320  8463  5569 14397 11669  9556 12135 12785,1716449575.4936072826
3 10 11 18 19 20 26 27 28 34,5775 11062  7989 11746  5304 14024 11592  9459 11916 12515,1716449575.5362386703
3 10 11 18 19 20 26 27 28 34,5335  9486  7819 11449  4917 13858 11171  9236 11658 12261,1716449575.5796072483
3 10 11 18 19 20 26 27 28 34 42,4609  8543  7578 10176  4623 13151 11107  9261 11523 10397 11171,1716449575.6225490570
3 10 11 18 19 20 26 27 28 34 35,4011  7401  7245  7045  4101 11974  8635  7591  9986  8706 14494,1716449577.2562742233
3 10 11 18 19 20 26 27 28 34 35,4301  7538  7333  7248  4162 12113  8910  8277 10947  8812 14573,1716449577.2995202541
3 10 11 18 19 20 26 27 28 34,4822  8204  7855 10729  4495 12307 10863  9169 11508  9702,1716449577.3426027298
3 10 11 18 19 20 26 27 34,5398  9767  7898 11200  4477 14467 10903  9250 12415,1716449577.3855452538
3 10 11 18 19 26 27,5791 12848  8069 15456  4883 11345  9262,1716449577.4283394814
3 10 11 19 26 27,6486 13708  8378  5255 11949  9492,1716449577.4715504646
3 11 19 27,9424 8503 5535 9941,1716449577.5145735741
11 19,9441 9880,1716449577.5576038361
11,9588,1716449577.6003553867
11,9480,1716449577.6433992386
11,9799,1716449577.6887331009
