TAX,ADC,TS
11,11652,1716449556.7235436440
11,10869,1716449556.7665302753
11,11755,1716449556.8095486164
11,11165,1716449556.8524193764
11 19,10591 14071,1716449556.8956584930
11 19,10333 12585,1716449556.9386014938
11 19,10040  7816,1716449556.9816396236
3 11 19 27,16280 10034  7781 14186,1716449557.0245840549
3 11 19 27,15571  9771  7226 12509,1716449557.0676147938
3 11 19 26 27,15084  9823  7009 12810 10019,1716449557.1104676723
3 11 19 26 27 34,6937  9929  7060 12305 10094 13063,1716449557.1535837650
3 11 19 26 27 34,6484  9834  6160 11866  9940 13023,1716449557.1966121197
3 11 19 26 27 28 34,6325  9705  6171 11739 10122 12972 12998,1716449557.2396659851
3 10 11 18 19 20 26 27 28 34,6021 13858  9798 12149  5759 16165 11579  9441 12149 12716,1716449557.2825622559
3 10 11 18 19 20 26 27 28 34,5785 11980  9467 11624  5338 16250 11332  8735 11726 12346,1716449557.3256487846
3 10 11 18 19 20 26 27 28 34 42,5742 11648  8709 11579  5206 16189 11277  8633 11829 12402 11767,1716449557.3685381413
3 10 11 18 19 20 26 27 28 34 42,5589 10585  7228  8799  4843 14868 10533  8495 11877  9671  9659,1716449557.4117379189
2  3 10 11 18 19 20 26 27 28 34 35,14439  4381  8891  6225  8344  4179 12668  9394  7003 11010  8130 13922,1716449559.0454599857
2  3 10 11 18 19 20 26 27 28 34 35,14532  4475  9247  7407  8624  4415 13286 10969  7245 11095  8516 14290,1716449559.0882570744
2  3 10 11 18 19 20 26 27 34,14482  5517 10416  7620 11650  4741 14824 11114  7491 12238,1716449559.1314313412
2  3 10 11 18 19 26 27 34,14891  5669 11987  7766 11716  4989 11199  7927 12639,1716449559.1743547916
2  3 11 19 26 27,15122  5917  8737  5172 11388  8322,1716449559.2174427509
2  3 11 19 26 27,15467  8484  9132  5827 12295  9778,1716449559.2602212429
2  3 11 19 27,15567 14874  9509  6309 13103,1716449559.3034451008
11 19,9614 11966,1716449559.3463282585
11,9588,1716449559.3893589973
11,10057,1716449559.4322175980
11,10786,1716449559.4754512310
