TAX,ADC,TS
11,10121,1716449928.6589696407
11,10101,1716449928.7018499374
11,10207,1716449928.7449166775
11,10196,1716449928.7879426479
11 19,10649 11137,1716449928.8309152126
11 19,9833 8786,1716449928.8739814758
11 19 28,9971  8903 12859,1716449928.9168744087
11 19 28 34,9936  8957 12451 12537,1716449928.9600007534
3 11 19 27 28 34,15175  9910  8729 13721 12311 12479,1716449929.0028636456
3 11 18 19 27 28 34,8765  9868 13276  8699 13119 12080 10600,1716449929.0459837914
2  3 11 18 19 27 28 34,16154  8619  9768 12069  8600 13038 11977 10353,1716449929.0888223648
2  3 11 18 19 27 28 34 42,15986  6765  9640 11881  7840 12855 11769  9980 16319,1716449929.1319675446
2  3 11 18 19 27 28 34 42 44,16061  6337  9640 11780  7300 12791 11510  9893 13976 14369,1716449929.1749980450
2  3 11 18 19 27 28 34 42 44,16042  6088  9557 11427  6989 12675 11281  9674 13479 14015,1716449929.2180135250
2  3 11 18 19 27 28 34 42 44,16000  5860  9559 11392  6715 12583 11439  8319 11750 13311,1716449929.2609460354
2  3 11 18 19 27 28 34 42 44,15733  5742  9269 10941  6450 12789 11599  7170 11600 13425,1716449929.3039164543
2  3 11 18 19 27 28 34 42 44,15788  5516  9171 10692  6202 12937 11596  6054  9437 13179,1716449929.3469405174
2  3 11 18 19 20 27 28 34 42 44,15615  5494  9072 10569  6030 16040  9700 11684  5290  9080 13007,1716449929.3899874687
2  3 11 18 19 26 27 28 34 42 44,15375  5417  6591 10566  5829 14362  9273 11403  4974  8333 12990,1716449929.4329543114
2  3 11 18 19 20 26 27 28 34 44,14609  5227  7741  7870  5083 13289 14880  7267 10783  5417 13655,1716449931.2819721699
2  3 11 18 19 20 26 27 28 34 35,14363  5305  8255  8130  5413 16070 15695  8731 10847  6241 15950,1716449931.3250081539
2  3 11 18 19 26 27 28 34,14521  5463  9162 10872  5823 14832  9299 10882  8015,1716449931.3679933548
2  3 11 18 19 26 27 28 34,14436  5651  9311 11234  6147 14463  9552 11050  8345,1716449931.4110491276
2  3 11 19 26 27 28 34,14706  5892  9465  6565 13834  9986 11422 10559,1716449931.4538545609
2  3 11 19 27 28 34,14988  7277  9530  7403  9853 12261 12819,1716449931.4970011711
2 11 19 27 34,15086  9363  8155  9680 13063,1716449931.5400073528
2 11 19 27,16024  9863  8710  9744,1716449931.5829188824
11 19 27,9943 10663 13389,1716449931.6259865761
11,10140,1716449931.6689610481
11,10434,1716449931.7119603157
