TAX,ADC,TS
11,15498,1716448515.9927175045
11,14954,1716448516.0357844830
11,12205,1716448516.0788378716
11,14464,1716448516.1218333244
11,11362,1716448516.1647765636
11,10709,1716448516.2078740597
11,10416,1716448516.2508103848
11,9408,1716448516.2938730717
3 11,9651 9357,1716448516.3367729187
3 11,9185 9169,1716448516.3795669079
3 11,8228 9122,1716448516.4227483273
3 10 11,6202 12236  9268,1716448516.4658422470
3 10 11,5884 11071  9200,1716448516.5089011192
3 10 11 27,5580  9345  9174 13350,1716448516.5518782139
3 10 11 19 27,5346  8633  8258 15573  9523,1716448516.5948643684
3 10 11 18 19 27 34,5095  8399  8145 13347  9586  9261 12905,1716448516.6378133297
3 10 11 18 19 20 26 27 28 34,5027  8410  6207 13360  9695 15167 11878  9644 12862 12525,1716448516.6808955669
3 10 11 18 19 20 26 27 28 34,4256  6996  5374 11492  7152 13989 11876  9611 12032 12440,1716448516.7238526344
2  3 10 11 18 19 20 26 27 28 34,15980  3921  6062  4975 11157  6722 13541 11637  9491 11778  9359,1716448516.7669479847
2  3 10 11 18 19 20 26 27 28 34 36,15116  3923  5408  4752 10901  6451 13415 11406  9637 11687  8993 15337,1716448516.8098878860
2  3 10 11 18 19 20 26 27 28 34 36,9177  3455  4004  3079  6131  4239 11791  8414  6879  8819  6219 11927,1716448518.2289035320
2  3 10 11 18 19 20 26 27 28 34 36,9441  3545  4213  3380  8594  4450 12226  8825  7067 10744  7235 15547,1716448518.2719767094
2  3 10 11 18 19 20 26 27 28 34,14799  3654  4481  3800  8810  4708 12327 10787  7290 11273  8902,1716448518.3149681091
2  3 10 11 18 19 20 26 27 28 34,14989  3675  4759  4002 10291  5103 12634 10888  8872 11992  9105,1716448518.3579044342
2  3 10 11 18 19 20 26 27 34,15174  3848  5195  4589 10439  5583 14122 11045  8981 12724,1716448518.4009323120
2  3 10 11 18 19 26 27,15147  4667  6371  4955 10716  5898 11348  8913,1716448518.4440081120
3 10 11 18 19 26 27,4804  6855  5459 11181  7245 11541  9180,1716448518.4869978428
3 10 11 19 27,5502 7313 9134 7750 9273,1716448518.5299935341
3 10 11 27,7621  8465  9142 12524,1716448518.5729284286
3 10 11,8897 10244  9151,1716448518.6159422398
3 11,9373 9375,1716448518.6589353085
11,9377,1716448518.7019553185
11,10285,1716448518.7449173927
11,11053,1716448518.7879426479
11,11422,1716448518.8309271336
11,13513,1716448518.8739080429
11,14118,1716448518.9169106483
11,12789,1716448518.9599459171
