TAX,ADC,TS
42,14680,1716452164.7225944996
42,12734,1716452164.8515341282
28 42,13753 12517,1716452164.8945703506
28 42,12558 10666,1716452164.9375076294
28 42,12395 10418,1716452164.9803345203
28 42,12161 10310,1716452165.0236539841
11 28 42,13217 12427 10348,1716452165.0665681362
11 28 42,11227 12463 10281,1716452165.1094138622
11 28 42,11183 12510 10250,1716452165.1525387764
11 28 42,11058 12526 10135,1716452165.1955666542
11 28 42,11044 12569 10231,1716452165.2385354042
11 28 42,10947 12455 10115,1716452165.2816216946
11 28 42,10882 12481 10189,1716452165.3244509697
11 27 28 42,10945 15771 12494 10197,1716452165.3675401211
11 27 28 42,10906 13418 12479 10103,1716452165.4104449749
11 27 28 42,10844 13137 12455 10065,1716452165.4535157681
11 27 28 42,10692 13063 12402  9962,1716452165.4965751171
11 27 28 42,10428 12898 12246  9987,1716452165.5396258831
11 27 28 42,10325 12677 12194  9715,1716452165.5825610161
11 27 28 42,10166 12119 12070  9756,1716452165.6255321503
11 27 28 42,10152 12067 12074  9816,1716452165.6685142517
11 27 28 42,10212 12196 12049  9628,1716452165.7115104198
11 27 28 42,10094 11867 11902  9149,1716452165.7545545101
11 27 28 42 45 53,10028 11797 11823  9368 12297 14935,1716452165.7975244522
11 26 27 28 42 45 53,10137 11951 11907 11937  8916 12302 14400,1716452165.8405797482
11 27 28 42 45 53,9812 11645 11793  9003 13831 14518,1716452165.8835184574
11 26 27 28 42 45 53,10083 11707 11766 11821  8907 13743 12147,1716452165.9265425205
11 26 27 28 42 45 53,9194 11634 11734 11783  9170 12128 11227,1716452165.9694933891
11 26 27 28 42 44 45 53,9173 11747 11727 11821  8583 14587 12095 11303,1716452166.0124104023
11 26 27 28 42 44 45 53,10022 11720 11677 11723  8509 14205 13099 13443,1716452166.0555520058
11 26 27 28 42 44 45 53,9985 11594 11693 11698  9411 13791 12161 11327,1716452166.0985684395
11 19 26 27 28 42 44 45 53,10100 11170 11793 11803 11734  9307 14101  9883 11202,1716452166.1415231228
11 19 26 27 28 42 44 45 53,10063 11020 11846 11877 11779  9184 13345  9340 10747,1716452166.1842882633
11 19 26 27 28 42 44 45 53,9076 11300 11665 11627 11801  9407 13293 11916 10831,1716452166.2275609970
11 26 27 28 42 44 45 53,8846 11590 11547 11626  9397 14033  9173 10651,1716452166.2705001831
11 26 27 28 42 44 45 53,8725 11595  9787 11674  8985 13916  9100 10321,1716452166.3135330677
11 19 26 27 28 42 44 45 53,8633 16052 11486  9619 11459  8806 13623 11619 10158,1716452166.3563365936
11 19 26 27 28 42 44 45 53,8855 15419 11294  9538 11393  8783 13437  8667 10151,1716452166.3995168209
11 19 26 27 28 42 44 45 53,9531 12147 11303  9415 11437  9146 13435  9160 10362,1716452166.4425511360
11 19 20 26 27 28 42 44 45 53,8397 15469 15982 11282  9567 11427  9377 13269  8574 10453,1716452166.4854900837
11 19 20 26 27 28 42 44 45 53,8513  9486 15883 11279  9736 11499  9101 13210  8627 10308,1716452166.5284948349
11 19 20 26 27 28 42 44 45 53,8498  9097 15926 11191  9762 11509  8870 13080 11610  8925,1716452166.5714330673
11 19 20 26 27 28 42 44 45 50 53,8259  8735 15763 11088  9566 11418  8829 13171  8561 16316 10317,1716452166.6144325733
11 19 20 26 27 28 42 44 45 50 53,8193  8441 15540 10965  9449 11369  9044 13046  9331 16313  8468,1716452166.6575703621
11 19 20 26 27 28 42 44 45 50 53 55,8239  8378 15391 10985  9577 11445  9008 12927  8556 16130  8970 15655,1716452166.7002999783
11 19 20 26 27 28 42 44 45 50 53 55,8191  8022 15823 10890  9518 11387  8842 13019  8844 16221  8083 14611,1716452166.7435228825
3 11 19 20 28 34 36 42 44 45 53,9160  9288  8781 15820 11366 12169 11330  8834 13597  8846  9296,1716452170.0973489285
