TAX,ADC,TS
28 45,11733 10788,1716452134.2070791721
28 45,11647 14570,1716452134.2500703335
28,11519,1716452134.2930757999
28 45,11361 12416,1716452134.3361120224
28 45,11577 10679,1716452134.3792350292
28 45,11544 12265,1716452134.4222958088
28 45,11513 12879,1716452134.4651420116
11 28 45,13838 11625 10923,1716452134.5082671642
11 28 45,11208 11724 10344,1716452134.5512876511
11 28 45,10718 11665 10327,1716452134.5942714214
11 28 45,10327 11649 10713,1716452134.6372752190
11 28 45 47,10061 11579 10665 16147,1716452134.6802933216
11 28 45 47,9937 11535 10672 15902,1716452134.7231986523
11 28 45 47,9803 11522 11346 15952,1716452134.7659695148
11 28 45 47,9799 11549 10500 15831,1716452134.8090579510
11 28 45 47,9824 11664 11838 15896,1716452134.8520131111
11 28 45 47,9729 11412 12857 15771,1716452134.8949956894
11 28 45 47,9635 11392 12397 15713,1716452134.9383227825
11 28 45 47,9672 11293 14884 15567,1716452134.9812088013
11 28 45 47,9523 11289 14957 15511,1716452135.0242683887
11 28 45 47,9477 11235  9380 15707,1716452135.0673127174
11 28 45 47,9471 11212 11106 15583,1716452135.1102182865
11 28 45 47,9385 11201 13645 15738,1716452135.1531929970
11 28 42 45 47,9437 11127 13805 10047 16007,1716452135.1962811947
11 28 42 45,9587 11281 14535  8802,1716452135.2391448021
11 28 42 45 53,9588 11221 14125 11513 14711,1716452135.2821474075
11 28 45 53,9555 11144 11360 14301,1716452135.3252401352
11 28 45 53,9465 11003 11263 14182,1716452135.3679411411
11 28 45 53,9276 10891 10072 14059,1716452135.4110281467
11 28 42 45 53,9247 10886 12617 11295 14254,1716452135.4540271759
11 28 42 45 53,9274 10975 12755 11286 13789,1716452135.4972980022
11 28 42 45 53,9268 10888 14973 11386 11977,1716452135.5402328968
11 28 42 45 47 53,9215 10911 12895 11441 16023 11497,1716452135.5832803249
11 28 42 45 47 53 55,9344 11099 12854 11527 16094 10975 13461,1716452135.6262445450
11 28 42 45 47 53 55,9355 11135 12902 11735 15915  9508 10668,1716452135.6691133976
11 28 29 42 45 47 53 55,9382 11212 12733 12865 11662 15846  9247 10650,1716452135.7122480869
11 28 29 42 45 47 53 55,9352 11225 12603 10678 11696 15686  9311  9565,1716452135.7552876472
11 27 28 29 42 45 47 53 55,9441 13499 11132 12693 10251 11647 15732  9252  9324,1716452135.7982978821
11 27 28 29 42 45 47 53 55,9385 13555 11086 12537 10205 11662 16033  9221  8713,1716452135.8412489891
11 27 28 29 42 45 47 53 55,9426 12991 11074 12499 10049 11702 15809  9338  8755,1716452135.8842368126
11 27 28 29 42 45 53 55,9532 12992 11217 12406  9830 11760 10141  8292,1716452135.9272568226
11 27 28 29 42 45 47 53 55,9423 12916 11123 12373  9700 11752 15723 10445  8423,1716452135.9702193737
11 27 28 29 42 45 47 53 55,9415 12980 11111 12244  9557  9623 14563  9989  7316,1716452136.0132434368
11 27 28 29 42 45 47 53 55,9364 12744 11094 12210  9826  9884 12045  9132  7399,1716452136.0562748909
