TAX,ADC,TS
11,9990,1716452968.4128222466
11,9882,1716452968.4558665752
11,9990,1716452968.4988315105
11,10645,1716452968.5419604778
11,10071,1716452968.5848877430
11 27,10534 12270,1716452968.6278531551
11,9851,1716452968.6709084511
11 19 27,10125 10836 12052,1716452968.7139160633
11 19 26 27,10194 10913 12380 12104,1716452968.7567145824
11 19 26 27 28,9489 10822 12247 12116 12629,1716452968.7996866703
11 19 26 27 28,9256 10360 12071 11973 12200,1716452968.8426609039
10 11 19 26 27 28 34,16238  9122  9935 11882 11715 11825 13720,1716452968.8856637478
10 11 19 26 27 28 34 42,16276  8991  8487 11822 11652 11711 13451 11299,1716452968.9286544323
11 18 19 26 27 28 34 42,8897 14824  7039 11966  9842 11821 13102 10299,1716452968.9717195034
2 10 11 18 19 26 27 28 34 42,15872 13444  7455  7727  6206 11615  9500 11461 12705 10060,1716452969.0146915913
2 10 11 18 19 26 27 28 34 42,14376 11898  7313  7483  5808 11399  9343 11294 12592  9793,1716452969.0576865673
2 10 11 18 19 26 27 28 34 42 44,13873 11274  7209  7127  5580 11241  9344 11217 12586  9637 14315,1716452969.1006212234
3 10 11 18 19 26 27 28 34 42 44,14928  9830  6365  6889  4983 10765  9311 11086 12535  9373 14238,1716452969.1437013149
3 10 11 18 19 26 27 28 34 42 44,8283  9838  6166  6382  4721 10652  9429 11217 12491  9294 13517,1716452969.1866784096
3 10 11 18 19 26 27 28 34 42 44,7864  9645  6111  6209  4495 10565  9364 11245 12459  9036 13001,1716452969.2296543121
2  3 10 11 18 19 26 27 28 34 35 36,14450 13283  8535  6955  6793  4622 10798  9256 10974 12667 15085 16244,1716452971.1217508316
2 10 11 18 19 26 27 28 34,15203 12159  7119  7670  5400 11113  9475 12079 13097,1716452971.1647269726
2 11 18 19 26 27 34,15264  8545  8866  6099 11211  9381 13429,1716452971.2079401016
2 11 18 19 26 27,15912  8864 10297  6581 11358  9552,1716452971.2508456707
11 19 26 27,9793 10255 12210  9782,1716452971.2938799858
11 19 27,9755 10534 11922,1716452971.3368935585
11 27,9649 11696,1716452971.3798687458
11 27,9739 12205,1716452971.4227235317
11,9954,1716452971.4657380581
11,10084,1716452971.5088567734
