TAX,ADC,TS
11,15601,1716448541.3512759209
11,15538,1716448541.3943245411
11,15150,1716448541.4373238087
11,15170,1716448541.4802029133
11,12154,1716448541.5233743191
3 11,10565 10288,1716448541.5663657188
3 11,10110  9925,1716448541.6093323231
3 11,9240 9511,1716448541.6522235870
3 11,9063 9347,1716448541.6953284740
3 11 19,8465  9462 12024,1716448541.7381832600
3 11 19 27,6394  9645 10305 13437,1716448541.7813639641
3 11 19 27,6085 9418 9521 9573,1716448541.8242526054
3 11 19 26 27,5933  8641  9434 14059  9511,1716448541.8673753738
3 11 19 26 27,5733  8393  9176 11427  9326,1716448541.9103069305
3 11 19 26 27,4686  8173  8886 10970  9086,1716448541.9533591270
3 11 18 19 26 27,4391  8164 11074  8127 10967  9127,1716448541.9962329865
3 10 11 18 19 20 26 27 34,4423 12666  8224 10978  7581 15550 11035  9250 12392,1716448542.0392985344
3 10 11 18 19 20 26 27 28 34,4289  8230  8217 10589  6418 13062 10827  9334 12547 10664,1716448542.0823328495
3 10 11 18 19 20 26 27 28 34,4261  7176  8041  8783  5975 12934 10688  9208 11819 10549,1716448542.1253759861
3 10 11 18 19 20 26 27 28 34,4151  6634  7693  8074  5583 12684 10495  9307 11898  9104,1716448542.1681742668
3 10 11 18 19 20 26 27 28 34,4049  6178  7554  7875  5391 12160 10516  9346 11448  8986,1716448542.2113218307
2  3 10 11 18 19 20 26 27 28 34,10677  3475  4317  5038  6210  3898 11251  6777  8539 10912  6598,1716448543.8023474216
2  3 10 11 18 19 20 26 27 28 34,10835  3739  4798  6113  7026  4192 11475  8393  8647 12034  8793,1716448543.8453059196
2  3 10 11 18 19 20 26 27 34,15353  3785  5147  6563  7379  4359 11485 10332  8537  8991,1716448543.8882927895
3 10 11 18 19 20 26 27 34,4059  5237  7314  7554  4463 12343 10457  8539 10517,1716448543.9313793182
3 10 11 18 19 26 27 34,4119  6444  7719 10254  4923 10632  8812 12417,1716448543.9743375778
3 10 11 18 19 26 27,4158 10447  7827 10410  5537 10648  9038,1716448544.0173497200
3 11 19 27,4446 7763 6436 9396,1716448544.0602660179
3 11 19 27,5486  8003  7316 12835,1716448544.1034011841
3 11,5558 8994,1716448544.1463055611
3 11,8703 9044,1716448544.1893389225
3 11,9496 9838,1716448544.2322440147
11,9560,1716448544.2753686905
11,11951,1716448544.3183698654
11,13113,1716448544.3613696098
