TAX,ADC,TS
11,11581,1716451273.3737006187
11,11170,1716451273.4166617393
11,10530,1716451273.4596855640
11,10096,1716451273.5026907921
11,10140,1716451273.5456917286
11 28,10313 12159,1716451273.5886807442
11 28,9918 11621,1716451273.6316778660
11 19 28 42,10100 10728 11860 15211,1716451273.6747121811
11 19 28 42,10278 10732 11892 13386,1716451273.7176966667
11 19 28 42,10317 10701 11871 13367,1716451273.7606987953
11 19 28 42,9999 10510 11714 14553,1716451273.8036832809
11 19 28,9872 10188 11444,1716451273.8467314243
11 19 26 28 42 44,9701 10149 16322 11389 13567 13335,1716451273.8897290230
11 19 26 27 28 42 44,9648 10052 11915 12884 11618 14054 13031,1716451273.9327237606
11 19 26 27 28 34 42 44,9589  8538 11297 11245 11593 12915 11617 13359,1716451273.9757676125
11 19 26 27 28 34 42 44,9415  8448 11297  8879 11468 12982 12817 13083,1716451274.0187423229
11 19 26 27 28 34 42 44,9330  8314 11263 10031 11507 12794 12843 12823,1716451274.0617163181
3 11 19 26 27 28 34 42 44,9777  9386  8084 10979  9783 11231 12584 11264 12887,1716451274.1047151089
3 11 19 26 27 28 34 42 44,9025  8756  8013 10862 11349 11203 12538 11022 12897,1716451274.1477177143
3 11 19 26 27 28 34 42 44,8874  8765  6973 10843  9299 11169 12433  9413 12873,1716451274.1906983852
3 11 18 19 26 27 28 34 42 44,8401  8771 15076  7095 10707  9250 11130 12245  8777 12785,1716451274.2337293625
3 11 18 19 26 27 28 34 42 44,8091  8666 11475  7037 10622  9123 11155 11967  8740 12787,1716451274.2767109871
3 11 18 19 26 27 28 29 34 42 44,8047  8515 11282  7001 10536  9142 11297 12375 11967  8533 12975,1716451274.3197209835
3 11 18 19 26 27 28 29 34 42 44,7952  8486 11054  6674 10404  8934 11179 11917 11848  9207 12705,1716451274.3627343178
3 11 18 19 20 26 27 28 29 34 42 44,6171  8430 10821  6619 16203 10480  8903 11051 11550 11714  9105 12347,1716451274.4057691097
3 11 18 19 20 26 27 28 29 34 42 44,5663  8421 10765  6564 14893  8755  8887 10976 11498 11568  9061 12311,1716451274.4488198757
3 11 18 19 20 26 27 28 34 37 42 44,7750  8117 10895  6294 14901 10303  8133 10897 11671 15359  8565 12374,1716451277.3727829456
3 11 19 20 26 27 28 34 42 44,8103  8034  6426 15518 10378  9031 11186 11879 10926 12843,1716451277.4158461094
3 11 19 26 27 28 34 42 44,8685  8085  7583 10467 10175 11082 11937 11537 12915,1716451277.4589111805
3 11 19 26 27 28 34 44,8997  8140  7631 10571 11121 11039 12319 12898,1716451277.5018279552
11 19 26 27 28 34 42 44,8097  7631 10479 11135 11181 12380 13461 12791,1716451277.5447661877
11 19 26 27 28 42 44,8377  7979 10774 11325 11118 14571 12947,1716451277.5878610611
11 19 26 27 28 42 44,8470  9888 10700 11223 11066 14247 13122,1716451277.6308441162
11 19 26 27 28 44,8772 10034 10970 11355 11163 13447,1716451277.6738703251
11 19 26 27 28,9269 10511 11401 11678 11442,1716451277.7166807652
11 19 27 28,9246 10455 11552 11470,1716451277.7598168850
11 27 28,9582 11342 11918,1716451277.8027973175
11 27,9378 11144,1716451277.8457753658
11 27,9745 11350,1716451277.8887710571
11 27,10119 11770,1716451277.9317739010
11,10063,1716451277.9748435020
