TAX,ADC,TS
11,10605,1716449938.3843975067
11,10514,1716449938.4273688793
11,10538,1716449938.4704766273
11,10620,1716449938.5133984089
11,10649,1716449938.5562615395
11,9962,1716449938.5994100571
11,9333,1716449938.6424436569
11 27,9452 11874,1716449938.6853842735
11 27,9236 10343,1716449938.7282798290
3 11 26 27,11655  9547 12982  9570,1716449938.7713420391
3 11 26 27 28,10907  9558 12256  9578 12581,1716449938.8141455650
3 11 26 27 28,9839  9448 11975  9450 12083,1716449938.8571479321
3 11 19 20 26 27 28,6640  9553  9974 15460 11922  9566 11963,1716449938.9002759457
3 11 19 20 26 27 28 42,6294  9497  9785 15013 11693  9211 11541 10538,1716449938.9434468746
3 11 19 20 21 26 27 28 42,6049  7495  9552 14689 13033 11660  9086 11807 10019,1716449938.9863808155
3 11 19 20 21 26 27 28 42,5853  7425  9303 14605 12214 11464  9135 11423  9774,1716449939.0293648243
3 11 19 20 21 26 27 28 34 36 42 44,5804  7454  8703 14530 11851 11483  9247 11655 12867 15692  9342 13456,1716449939.0724787712
3 10 11 19 20 26 27 28,5419 13518  6701  5349 13446 11136  8255 10534,1716449940.9643645287
3 11 19 20 26 27 28,5531  6561  6434 14192 11203  8476 10929,1716449941.0073261261
3 11 19 20 26 27 28,5861  6718  7557 15014 11305  8917 11506,1716449941.0503551960
3 11 19 26 27,6410  9085  8657 11635  8886,1716449941.0933136940
3 11 19 26 27,9686  9570  9673 16306  9565,1716449941.1362907887
11 27,9249 11603,1716449941.1793177128
11,9321,1716449941.2222902775
11,9204,1716449941.2652785778
11,9987,1716449941.3081843853
11,10923,1716449941.3512573242
11,10665,1716449941.3942918777
11,11026,1716449941.4372551441
11,10790,1716449941.4803764820
