TAX,ADC,TS
11 19,10566 10879,1716283111.5274462700
11 19 27,11113 11607 14192,1716283111.5703570843
11 19 27,12097 12404 14478,1716283111.6133952141
11 19 27,11094 11671 11581,1716283111.6563568115
11 19 27,10598 11199 10825,1716283111.6994094849
11 19 27,10359 10839 10623,1716283111.7424156666
11 19 27,9704 10163  9819,1716283111.7853810787
11 19 27 28,9621  9274  9707 12088,1716283111.8284840584
3 11 19 27 28,11596  9701  9305  9755 12041,1716283111.8714191914
3 11 19 20 26 27 28,9055  9658  8893 15368 12006  9723 11759,1716283111.9144091606
3 11 18 19 20 26 27 28 36,8341  9343 15675  7482 14795 12198  9457 11577 14637,1716283111.9574201107
3 11 18 19 20 26 27 28 36,6249  8428 11976  6383 14356 11541  9349 11310 14309,1716283112.0003788471
3 11 18 19 20 26 27 28 36,6114  8485 11596  5795 14027 11448  9352 11334 14503,1716283112.0434198380
3 11 19 20 26 27 28 34 36 42,6008  8316  5389 13471 11402  9195 11378 12408 14426 13173,1716283112.0864701271
3 10 11 18 19 20 21 26 27 28 34 36,4971 13565  6518 10756  4344 11745 11097 11078 11084  8538 11477 11059,1716283113.9354913235
3 11 18 19 20 26 27 28 36,5869  8128 11229  5025 12643 11188 11659 10717 12100,1716283113.9784603119
3 11 18 19 20 26 27 28 36,6515  8184 11644  5489 13072 11470 11812 10782 13823,1716283114.0214638710
3 11 18 19 20 26 27 28,9217  8388 12026  5949 13527 11608 12143 10798,1716283114.0644648075
3 11 18 19 27 28,14174  8340 15184  6719 12166 12189,1716283114.1074397564
11 18 19 27,9607 15712  8512 12435,1716283114.1503803730
11 18 19 27,9892 12529 10153 12626,1716283114.1934752464
11 18 19 27,10259 12663 11445 12986,1716283114.2365000248
11 18,9758 12154,1716283114.2794613838
11 19,10890 11234,1716283114.3244202137
