TAX,ADC,TS
11 28,9754 10735,1716284451.4844732285
11 28,9639 10640,1716284451.5275661945
11 19 28 42,9961 12764 10887 12948,1716284451.5706374645
11 19 28 42,9853 10195 10943 10614,1716284451.6135122776
11 19 27 28 42 44,9833 10287 11839 11091 10408 14766,1716284451.6564223766
3 11 19 27 28 42 44,10281 10098 10463 10049 11392 10188 13423,1716284451.6995589733
3 11 19 27 28 42 44,8857  9947 10295  9923 11360  9902 13202,1716284451.7425718307
3 11 19 27 28 42 44,8317  9697 10220  9653 11104  9783 13105,1716284451.7854735851
3 11 19 27 28 42 44,6496  9672 10109  9586 11010 10037 13255,1716284451.8283901215
3 11 19 26 27 28 34 42 44,6380  9880 10201 12941  9716 11062 13200 10092 13224,1716284451.8714258671
3 11 19 26 27 28 34 42 44,6245  9766  8784 12834  9659 10972 12921  9483 12683,1716284451.9144992828
3 11 19 26 27 28 34 42 44,5783  9521  8151 12151  9210 10631 12402  9237 12688,1716284451.9575195312
3 11 19 20 26 27 28 34 35 42 44,5656  9507  7511 15912 11962  9147 10566 12304 16224  8999 12598,1716284452.0003890991
3 11 19 20 26 27 28 29 34 35 42 44,5538  9300  7350 15386 11839  8999 10742 11561 12208 15863  8929 12703,1716284452.0434637070
3 11 19 20 26 27 28 29 34 35 42 44,5388  9074  5626 13364 11375  8766 10422 14753  9675 15739  8365 12216,1716284454.4084162712
3 11 19 20 26 27 28 34 42 44,5553  9078  6459 14728 11481  8833 10414 12403  8963 12408,1716284454.4515094757
3 11 19 20 26 27 28 34 42 44,5793  9229  7029 16076 15022  9006 10476 12354 10506 12867,1716284454.4944791794
3 11 19 27 28 42 44,6040  9281  7771  9072 10620 11012 12783,1716284454.5376515388
3 11 19 27 28 42 44,8233  9197  9516  9073 10514 11906 13002,1716284454.5803737640
11 19 27 28 42 44,9228  9690  9263 10570 13216 13069,1716284454.6236116886
11 19 27 28 44,9517  9996  9483 10815 13418,1716284454.6664454937
11 19 27 28,9828 10376  9666 11066,1716284454.7094888687
11 19 27 28,10046 10467 11612 11234,1716284454.7524006367
11 27 28,10327 11820 11392,1716284454.7954764366
11 28,9902 10895,1716284454.8385210037
28,10847,1716284454.8850889206
