TAX,ADC,TS
11,15826,1716279230.0934255123
11,11820,1716279230.1362328529
11,10797,1716279230.1792883873
11,10447,1716279230.2223832607
11,10274,1716279230.2653856277
11,9773,1716279230.3081617355
11,9688,1716279230.3513250351
11,9610,1716279230.3943471909
11,9442,1716279230.4373757839
11,9146,1716279230.4801361561
11,8888,1716279230.5234162807
11,8823,1716279230.5663766861
11,8802,1716279230.6093604565
3 11,8786 9081,1716279230.6522722244
3 11,8502 8945,1716279230.6954007149
3 11 19,8433  9188 10072,1716279230.7384016514
3 11 19 28,6804  9189  9947 12927,1716279230.7813732624
3 11 19 28,5057  9221  9906 11778,1716279230.8244426250
3 11 19 28,4883  9165  9686 11748,1716279230.8672914505
3 11 19 28,4740  9009  9794 11525,1716279230.9103839397
3 11 19 20 28,4590  8976  9635 15187 11331,1716279230.9533658028
3 11 19 20 28,4458  8945  9502 14353 11086,1716279230.9964263439
3 11 19 20 26 27 28 29,4454  9035  8071 14032 11887 13180 11464 13622,1716279231.0393483639
3 11 19 20 26 27 28 29,4341  8964  6352 13564 11322 12585 11506 11821,1716279231.0823888779
3 11 19 20 26 27 28 29,4252  8937  5816 14018 10926 12575 11384 11319,1716279231.1254069805
3 11 19 20 26 27 28 29,4245  8980  5397 13721  9067 12485 11611 11039,1716279231.1684281826
3 11 18 19 20 21 26 27 28 29,4243  9033 11098  5312 13776 11852  9219 11991 11694 11405,1716279231.2113401890
3 10 11 18 19 20 21 26 27 28 29,3979 15072  8999 10713  4589 13202 11166  8849 12233 11627 11136,1716279231.2543599606
3 10 11 18 19 20 21 26 27 28 29,3627 14981  8942 10413  4429 10436 11116  8663 12119 11453 11075,1716279231.2973763943
3 10 11 18 19 20 21 26 27 28 29 44,3467 13233  8937  9110  4281 10148 10901  8462 11787 11485 11088 13329,1716279231.3404166698
3  4 10 11 18 19 20 21 26 27 28 29,2897 14770  8531  6253  5405  3852  8891 10284  8074  6521 10623 10375,1716279232.8023748398
3 10 11 18 19 20 21 26 27 28 29,3317 13110  7679  8380  4191  9340 10705  8454  8048 11035 10772,1716279232.8882408142
1  3 10 11 18 19 20 21 26 27 28 29,15490  3642 14735  7787  8965  4484  9740 10910  8813  8313 10896 11157,1716279232.9313724041
3 11 18 19 20 21 26 27 28 29,3991  7932  9187  5069 12356 11073 11044  8857 11250 11568,1716279232.9743852615
3 11 19 20 27 28 29,3979  7757  5148 12789  9150 10992 11668,1716279233.0173442364
3 11 19 20 27 28,4060  8721  6054 13338  9293 11000,1716279233.0602946281
3 11 19 20 27 28,4175  8746  9477 13443  9487 11229,1716279233.1033394337
3 11 19 20 27 28,4301  8857  9838 15434 13018 11363,1716279233.1463580132
3 11 19 28,4385  8841  9572 11406,1716279233.1893196106
3 11 19,4515 8876 9565,1716279233.2323653698
3 11 19,4686 8999 9741,1716279233.2753484249
3 11,5622 8823,1716279233.3183660507
3 11,7843 8914,1716279233.3613066673
3 11,13972  8895,1716279233.4043304920
11,8953,1716279233.4474050999
11,9228,1716279233.4903032780
11,9944,1716279233.5332963467
11,10020,1716279233.5763778687
11,10356,1716279233.6193153858
11,11316,1716279233.6623172760
11,11382,1716279233.7052621841
