TAX,ADC,TS
11,9605,1716282707.9490561485
11,9620,1716282707.9921035767
11 19 28,9967 11015 13378,1716282708.0350241661
11 19 28,9843 10586 12289,1716282708.0780501366
11 19 28,9726 10307 11851,1716282708.1210470200
11 19 27 28,9673 10277 14909 11838,1716282708.1640329361
11 19 27 28,9649 10160 13068 11853,1716282708.2071022987
11 19 27 28,9499 10015 12850 11859,1716282708.2500638962
11 19 26 27 28 34,9735 10246 13027 13218 12183 13415,1716282708.2930941582
11 19 26 27 28 34,9724  8632 12127 13182 12331 12903,1716282708.3361160755
3 11 19 21 26 27 28 34 42 44,14102  9722  8496 12479 11976 13183 12104 12925 13247 14191,1716282708.3791058064
3 11 19 21 26 27 28 34 35 42 44,13971  9719  8045 12011 11917 13215 12326 12869 15796 13197 13927,1716282708.4220447540
3 11 19 21 26 27 28 34 35 42 44,8983  9752  7129 11916 11718 12480 12282 12831 15645 12988 13539,1716282708.4651217461
3 11 19 20 21 26 27 28 34 35 42 44,8397  9704  7136 15742 11868 11592 10468 12284 12749 15651 12779 13479,1716282708.5082275867
3 11 19 20 21 26 27 28 34 35 42 44,8282  9574  6207 15744 11634 11407  9605 12096 12631 15400 12018 13497,1716282708.5512199402
3 11 19 20 21 26 27 28 34 35,5817  9153  4930 14389 10981 10633  9238 11317 12327 11332,1716282710.7011578083
3 11 19 20 21 26 27 28 35,13856  9309  5745 15767 11282 11549  9569 11271 15366,1716282710.7442026138
3 11 19 21 26 27 28,14516  9355  6210 11440 11682  9573 11391,1716282710.7872109413
11 19 27 28,9165  7899  9345 11338,1716282710.8301336765
11 19 27 28,9310  9803 13081 11579,1716282710.8730900288
11 19 28,9482  9948 12022,1716282710.9161717892
11 19,9684 10194,1716282710.9591329098
11,9987,1716282711.0021388531
11,10591,1716282711.0450699329
11,15347,1716282711.1093406677
