TAX,ADC,TS
11 19,10270 10634,1716283093.1487143040
11 19,10287 10778,1716283093.1918475628
11 19,10346 10722,1716283093.2348146439
11 19,10069 10421,1716283093.2778301239
11 19 27,9629 10041 13513,1716283093.3207931519
11 19 27 28,9634  8828 13361 11987,1716283093.3638124466
3 11 19 26 27 28,10093  9749  7953 12357 13355 12291,1716283093.4068288803
3 11 19 20 26 27 28 34,9598  9772  7525 15570 12063 10299 12372 12839,1716283093.4498233795
3 11 19 20 26 27 28 34,9356  9543  6749 14794 12038 10019 12061 12595,1716283093.4927747250
3 11 19 20 26 27 28 34,8343  9401  6313 14639 11826  9757 11873 12417,1716283093.5359780788
3 11 19 20 26 27 28 34 42,6165  9423  5524 13938 11404  9333 11528 12262 10470,1716283093.5788857937
3 10 11 19 20 26 27 28 34 35 42,5908 13796  8389  5399 13111 11249  9228 11335  9709 15537  9695,1716283093.6219484806
3 10 11 19 20 26 27 28 34 35 36,5575 12858  7867  4586 12154 10889  8113 10725  9278 14880 14469,1716283095.6858398914
3 10 11 19 20 26 27 28 34 35,6349 13548  8445  5626 12544 11409  8693 11143 10417 14636,1716283095.7289094925
3 10 11 19 20 26 27 28 34 35,8403 13884  8655  6141 13343 11762  9545 11576 13048 15128,1716283095.7719485760
3 10 11 19 20 26 27 28 35,8931 14287 10012  8115 13986 12216  9906 12043 15408,1716283095.8148834705
3 11 19 27,10195 10279 10974 12041,1716283095.8578815460
11 19 27,10873 11447 12619,1716283095.9008994102
11 19 27,10420 11080 12630,1716283095.9437663555
11 19,10221 10781,1716283095.9982295036
