TAX,ADC,TS
46 47 55,9406  5990 13798,1716438747.8885681629
46 47,9107 5651,1716438747.9316170216
46 47,9041 5053,1716438747.9745852947
46 47,8962 4868,1716438748.0176131725
46 47 55,8857  4668 13921,1716438748.0603809357
46 47 55,8662  4530 11765,1716438748.1036052704
46 47 55,8513  4455 10246,1716438748.1466810703
46 47 55,8415 4270 9919,1716438748.1896088123
46 47 48 55,8504  4270 14207  9447,1716438748.2323853970
46 47 48 55,8395  4131 10674  8681,1716438748.2756853104
46 47 48 55,8403 3983 9986 8402,1716438748.3185644150
38 46 47 48 55,12609  8557  3949  9608  8246,1716438748.3616778851
38 46 47 48 55,11412  8590  3940  9231  7898,1716438748.4045906067
38 46 47 48 55,11049  8569  3842  8402  7293,1716438748.4476325512
38 46 47 48 55,11007  8415  3718  7085  6211,1716438748.4904701710
38 46 47 48 55,10932  8370  3665  6655  5817,1716438748.5336053371
38 46 47 48 55,10765  8354  3586  6301  5822,1716438748.5765652657
38 44 46 47 48 55,9785 15231  8389  3438  5887  5442,1716438748.6196038723
38 44 46 47 48 50 55,9609 13663  8458  3403  5396 10798  5501,1716438748.6625716686
38 44 46 47 48 50 55,9580 13453  8351  3376  5295 10788  5448,1716438748.7055473328
38 42 44 46 47 48 50 55,9496 13197 13339  8261  3248  4768  8897  5144,1716438748.7483699322
38 42 44 46 47 48 50 55,9315 12899 12981  8204  3103  4350  8410  4877,1716438748.7916328907
38 42 44 46 47 48 50 55,9166 12872 10820  8036  3114  4135  8378  4731,1716438748.8346781731
38 42 44 45 46 47 48 50 55,9169 12345 10492 12047  8246  2986  3957  8157  4646,1716438748.8776273727
38 42 44 45 46 47 48 50 54 55,7874  9877 10381 11793  7995  2941  3726  7885 12271  4451,1716438748.9204499722
38 42 44 45 46 47 48 50 53 54 55,7603 11105 10171 11748  8045  2919  3717  7759 15048 12057  4307,1716438748.9636144638
38 42 44 45 46 47 48 50 53 54 55 61,7535  9489  9927 11776  8094  2915  3585  7639 14223 12013  4289  8851,1716438749.0066239834
23 38 44 45 46 47 48 50 55,14045  7872 13173 11413  7210  2506  4019  7656  4684,1716438751.2425301075
23 38 44 45 46 47 48 50 55,13913  8131 14070 11691  6745  2495  4927  7942  5081,1716438751.2855563164
23 38 45 46 47 48 55,13998  8126 12135  7294  2542  5263  4913,1716438751.3285276890
23 38 46 47 48 55,13775  8531  6747  2668  5514  4929,1716438751.3714890480
23 38 46 47 48 55,13917  8817  6944  2812  5872  5377,1716438751.4144492149
23 38 46 47 48 55,13881  9161  7260  2873  7203  6052,1716438751.4574253559
23 38 46 47 48 55,13917  9838  7863  2857  9033  7169,1716438751.5003228188
23 38 46 47 55,13839 10743  8438  2877  8982,1716438751.5433700085
23 46 47 55,13852  8336  2737 12640,1716438751.5864117146
23 46 47,13695  8237  2716,1716438751.6294450760
23 29 46 47,13766  9221  8246  2742,1716438751.6723525524
23 29 46 47,13791  8551  8364  2758,1716438751.7153351307
23 29 46 47,13972  9036  8492  2764,1716438751.7583878040
29 46 47,8394 8744 3024,1716438751.8013222218
29 46 47,8667 9445 4503,1716438751.8442604542
29 46 47,7647 11458  4347,1716438751.8873903751
29 46 47,7427 14039  4251,1716438751.9303205013
29 46 47,7414 13759  4339,1716438751.9733202457
29 46 47,7547 14203  4831,1716438752.0162479877
