TAX,ADC,TS
50,10486,1716441706.4261953831
50,10196,1716441706.4691331387
50,9905,1716441706.5121309757
42 50,12633 10019,1716441706.5551741123
42 44 50,12273 13797  7928,1716441706.5981478691
42 44 50,12106 10347  7627,1716441706.6411178112
42 44 45 50 53,12121  9595 12031  7576 15611,1716441706.6841821671
42 44 45 50 51 53,11296  9203 11705  7315 11680  7685,1716441706.7272007465
42 44 45 50 51 53 61,11411  8938 11509  6800 11300  7031 14572,1716441706.7701847553
42 44 45 50 51 52 53 61,11183  7753 11531  6511 11029 14367  6770  7883,1716441706.8131880760
42 44 45 50 51 52 53 61,11178  6995 11313  5764 10879 12052  5890  7571,1716441706.8560864925
42 44 45 50 51 52 53 61,11111  6212  9410  5621 10897  9627  5431  7292,1716441706.8992021084
28 42 44 45 50 51 52 53 61,12460 10937  5921  8946  5517  9118  9299  5000  7123,1716441706.9421448708
28 35 42 44 45 50 51 52 53 61,11860 15157 10943  5589  8738  5354  8923  8467  4714  7033,1716441706.9852182865
28 35 42 44 45 50 51 52 53 60 61,11442 12174 10999  5099  8452  4589  8801  7330  4426 14695  6778,1716441707.0282258987
28 35 42 44 45 50 51 52 53 60 61,11214 11298 11034  4968  8429  4289  8799  6859  4301 11818  6699,1716441707.0712335110
28 34 35 42 44 45 50 51 52 53 60 61,11017 12057 10946 10956  4704  8287  4196  7461  6664  4149 10521  6477,1716441707.1141290665
28 35 42 44 45 50 51 52 53 60 61,10689  8821  9546  4643  8524  3921  8893  6576  4328  8511  6893,1716441709.0920815468
28 35 42 44 45 50 51 52 53 60 61,11932  9100  9701  5021  7192  4354  8859  7950  4757  9305  7221,1716441709.1350338459
28 35 42 44 45 50 51 52 53 61,11908  9901  8767  6104 11046  5312  8918  9629  6259  7447,1716441709.1780538559
42 44 45 50 51 53,9279  7083 11031  6239  9105  6900,1716441709.2210078239
42 44 45 50 51 53,11635  9644 11366  7050 13261  9355,1716441709.2640075684
42 44 50,11397 11880  7566,1716441709.3070001602
42 44 50,12171 12715  7949,1716441709.3499977589
42 50,13440 10366,1716441709.3929784298
42 50,13393 10331,1716441709.4359769821
50,10305,1716441709.4789667130
42 50,14973 10443,1716441709.5219607353
50,14517,1716441709.5791909695
