TAX,ADC,TS
42,12476,1716441166.1037666798
42 44 50,12789 14057 10537,1716441166.1466412544
42 44 50,12369 13061 10175,1716441166.1897954941
42 44 50,11141 12587 10081,1716441166.2327680588
42 44 50,9460 12489  9894,1716441166.2757198811
42 44 45 50,8103 12602 11633  9783,1716441166.3187241554
42 44 45 50 61,6756 10609 11751  9721  9230,1716441166.3617901802
42 44 45 50 53 61,6834 10393 11846  9663 11819  7871,1716441166.4047605991
42 44 45 50 53 61,5655  9240 11411  9545 10429  7304,1716441166.4477965832
42 44 45 50 51 53 61,5404  9023  8383  9627 11167 10483  7318,1716441166.4906172752
42 44 45 50 51 53 61,5074  8846  6957  8379 10830 10045  7001,1716441166.5339472294
42 44 45 50 51 53 60 61,5181  6991  6614  5785 10724  9757 12439  6848,1716441166.5765440464
28 35 42 44 45 50 51 53 60 61,11855 16116  4654  7158  6393  5142 10666  8208  8629  6668,1716441166.6195795536
28 35 42 44 45 50 51 53 60 61,11508 11262  4534  6186  6266  5030 10574  8177  7906  6506,1716441166.6625363827
28 35 42 44 45 50 51 52 53 54 60 61,11267 10628  4844  5542  6353  4863 10601 15808  7470 12268  7238  6446,1716441166.7055597305
28 34 35 42 44 45 50 51 53 60 61,11091 13145  8582  5249  5731  6554  5063 10661  5598  6058  6847,1716441168.7694671154
28 35 42 44 45 50 51 53 60 61,11691  8683  5928  6468  6981  6142 10775  8175  6951  7319,1716441168.8124644756
35 42 44 45 50 51 53 61,11857  6180  7522  7994  9297 11197  7578  7413,1716441168.8555259705
35 42 44 45 50 53 61,12010  6951  8789  8715  9476  8142  7922,1716441168.8984258175
35 42 44 45 50,13651  7987 10228 10865  9655,1716441168.9414563179
42 44 45 50,9446 10544 11810  9881,1716441168.9845433235
42 44 50,12067 12759 10116,1716441169.0274231434
42 50,12879 10431,1716441169.0703768730
