TAX,ADC,TS
42 45 50,5119 8702 8786,1716439713.2978570461
42 45 50,5162 9594 8783,1716439713.3408472538
42 45 50 53,5256  9772  8666 13914,1716439713.3838317394
19 42 44 45 50 53 54 61,10695  5344 14123 12435  8189 14213 10937  9420,1716439713.4269092083
19 42 44 45 50 53 54 61,10787  5136 13781 12636  7831 14011 10598  8757,1716439713.4698843956
19 42 44 45 50 51 53 54 57 61,10616  5042 13635 12431  7468 13107 13866  8827 11673  8457,1716439713.5128595829
19 42 44 45 50 51 53 54 57 61,10534  4804 13152 12075  7103 12351 13601  7817 11511  8039,1716439713.5559720993
19 42 44 45 50 51 53 54 57 61,10260  4308 11324  8683  6182 11982 11263  7587 11149  7943,1716439713.5989830494
19 42 44 45 50 53 54 57 61,10273  5009  8639  8464  6557 11157 11821 10204  7401,1716439713.6421315670
34 42 44 45 50 53 54 57 61,8745  8363 10124 11215  9481 12619 12705 16145  7365,1716439713.6850531101
34 41 44 45 50 53 57 61,10498 11929  7551  8276  9978 10139  9188  6927,1716439713.7281219959
28 34 41 44 45 50 51 53 57 61,12229 12374 10257  6958  8259 10111 14083  9803  8310  6711,1716439713.7711334229
28 34 41 44 45 50 51 53 57 61,12091 12555  9833  6283  8014 10084 13623  9556  7759  6626,1716439713.8141343594
28 34 41 44 45 50 51 53 54 57 61,11785 10459  9734  5464  7997 10009  9322  9157 12743  6863  6637,1716439713.8572824001
28 34 42 44 45 46 50 53 57 61,10942  8685 12443  5681 11877 12573  7487  7423  8161  6605,1716439715.8782789707
28 34 42 44 45 50 53 57 61,11077  9289 12581  7345 11643  7607  9502 10719  6625,1716439715.9211738110
28 34 42 44 50 53 61,11497  9343 12661  7737  8656  9059  6634,1716439715.9641258717
28 34 42 44 50 53 61,12146  9225 12732  7694  8865 10249  6699,1716439716.0071825981
34 42 44 50 61,9108 12673  9271  9960  6556,1716439716.0502974987
34 42 44 50 61,8311 12705  9683 10119  6703,1716439716.0932776928
34 42 44 50 61,8167 12738 10613 10219  6837,1716439716.1363229752
34 42 44 50 61,9019  9604 12105 10431  7073,1716439716.1792700291
34 42 44 50 53 61,11238  8915 12397 10269 15003  7679,1716439716.2221841812
34 42 44 50 53 61,11949  6933 12892  8845 14747  7760,1716439716.2652723789
42 45 50 51 53,6812 12357  7359 11431 14803,1716439716.3083462715
42 50,5214 15028,1716439716.3581130505
