TAX,ADC,TS
42,13079,1716439861.5412435532
42,13109,1716439861.5840849876
42,13031,1716439861.6272411346
42,12619,1716439861.6702246666
42 50,12763 11322,1716439861.7132453918
42 50,12665 11130,1716439861.7561347485
42 50,12579  8580,1716439861.7991838455
42 50,9759 8201,1716439861.8422298431
42 50,8781 7979,1716439861.8850016594
42 45 50,8092 12010  7890,1716439861.9281280041
42 45 50,7456 11670  7705,1716439861.9711933136
42 44 45 50 61,6869 13759 12235  7749  8019,1716439862.0141873360
42 44 45 50 61,6174 13933 12050  7663  7854,1716439862.0572066307
42 44 45 50 53 61,5787 13136 11950  7585 14138  7573,1716439862.1001379490
42 44 45 50 53 61,5631 12920 11877  7508 13174  7527,1716439862.1432101727
42 44 45 46 50 53 61,5412 10517 11910 13257  7407 12786  7523,1716439862.1862494946
42 44 45 46 50 53 61,5097  9338 11789 12325  7352 12218  7459,1716439862.2292628288
42 44 45 46 50 53 61,5009  7645  9264  9652  7398 11667  7432,1716439862.2721319199
42 44 45 46 50 53 61,4934  6888  8795  9481  6901 11502  7120,1716439862.3152351379
35 42 44 45 46 50 53 61,11815  4665  6188  8818  9237  6683 11330  6934,1716439862.3582823277
28 35 42 44 45 46 50 51 53 54 61,12456 11249  4427  5849  8546  9279  6190 11662 11129 14681  6722,1716439862.4013075829
28 35 42 44 45 46 50 51 53 54 61,12312 11181  4263  5565  7507  8997  5538 11201  9496 12258  6548,1716439862.4443087578
28 35 41 42 44 45 46 50 51 53 54 61,11827 11042 12743  4132  5124  7435  8877  5375 11077  7695 12017  6466,1716439862.4872982502
28 35 41 42 44 45 46 50 51 53 54 61,11707 10915 12593  4131  5014  7455  8922  5119 10986  7407 12095  6450,1716439862.5302827358
28 35 42 44 45 46 50 51 52 53 54 61,11194  8638  3180  4424  7048  8784  4669 10624 14913  5878 11862  6235,1716439864.5523853302
28 35 42 44 45 46 50 51 52 53 54 61,11837  8669  3372  4927  7236  8797  5315 10879 15047  7855 12301  6451,1716439864.5955781937
28 35 42 44 45 46 50 53 61,11922  8877  3535  5387  8031  8561  5419  9167  6517,1716439864.6385507584
35 42 44 45 46 50 53 61,9437 3828 6420 8262 8841 5818 9844 6945,1716439864.6816029549
35 42 44 45 46 50 53 61,10857  3862  7875  8317  8873  7114 10928  7073,1716439864.7243499756
35 42 44 45 46 50 53 61,16251  3956  9199  8499  9139  7327 11135  7391,1716439864.7676479816
42 44 45 46 50 53 61,4204 10252  8649 12063  7439 11467  7478,1716439864.8106408119
42 44 45 50 53 61,4318 12428  8383  7551 14658  7323,1716439864.8535752296
42 44 45 50 53,6353 12570  8413  7663 12075,1716439864.8965387344
42 44 45 50 53,11219 13048  9243  7746 14779,1716439864.9393258095
42 45 50,12658 11211 13786,1716439864.9822616577
42 50,13125 11025,1716439865.0252866745
42 50,13784 10811,1716439865.0681533813
42,15958,1716439865.1112525463
42,10668,1716439865.1542580128
42,8060,1716439865.1972579956
44,14609,1716439865.2401421070
42,16273,1716439865.2832479477
42 50,12275 10636,1716439865.3262758255
42 50,10614 10506,1716439865.3692631721
