TAX,ADC,TS
42,10498,1716432913.4886362553
42,10441,1716432913.5317685604
42,10403,1716432913.5746343136
42,10278,1716432913.6176974773
42 44,10403 15797,1716432913.6606144905
42 44,10399 15938,1716432913.7036688328
42 50,10670 10203,1716432913.7467033863
42 50,10613 10216,1716432913.7896566391
42 44 50,10582 14085  9955,1716432913.8326513767
42 44 50,10413 13786  9817,1716432913.8756413460
42 44 50,10393 13456  9803,1716432913.9186456203
42 44 45 50,10367 13134 13118  9833,1716432913.9616472721
42 44 45 50,10479 13155 12197  9884,1716432914.0045824051
42 44 45 50 61,10521 13310 12608 10079 10184,1716432914.0476753712
28 42 44 45 50 61,12595 10535 11177 12605  8137  8209,1716432914.0906572342
28 34 42 44 45 50 61,12426 12979 10501 10801 12450  7959  7965,1716432914.1337223053
28 34 35 42 44 45 50 51 61,12399 13006 16209 10667 10709 12381  7839 12489  7834,1716432914.1766233444
28 34 35 42 44 45 50 51 53 61,12286 12941 16235 10639  9994 12540  7801 12066 13549  8010,1716432914.2196929455
28 34 35 42 44 45 50 51 53 61,12077 12818 13781 10299  9368 12332  7763 11751 12821  7917,1716432914.2627177238
28 34 35 42 44 45 50 51 53 61,11852 12613 12846  9159  8630 12145  7719 11491 12569  7521,1716432914.3056759834
28 34 35 42 44 45 50 51 53 61,11571 12251 11704  6785  7848 11997  7621 11343 12001  7419,1716432914.3486163616
28 34 35 42 44 45 50 51 53 61,11581 10436 11300  6360  7266 11690  7574  9628 11519  7102,1716432914.3917362690
28 34 35 42 44 45 50 51 53 61,11449 10040 10598  5422  6662 11607  7395  9525 11178  6927,1716432914.4347276688
28 34 35 42 44 45 50 51 53 61,11399 10103  9955  4782  6219 11647  7309  9444 10878  6746,1716432914.4776797295
19 26 28 34 35 42 44 45 50 51 53 61,12732 12037 11327 10224  9952  4269  5782 11354  6995  9270  9606  6587,1716432914.5208771229
26 27 28 34 35 42 44 45 50 51 53 61,11808 12258 10847 10056  7697  5074  6466 11684  7411  9009 11050  7213,1716432916.7135910988
26 27 28 34 35 42 44 45 50 51 53 61,11991 13389 11041 10245  7971  7148  7606 11762  7542  9366 11343  7478,1716432916.7565906048
26 27 28 34 35 42 44 45 50 51 53 61,12220 12918 11700 12370  8263  7592 10071 11861  7642 11100 11881  7726,1716432916.7995927334
26 28 34 35 42 44 45 50 51 53 61,12338 11937 12478  8667  8938 10655 11919  7693 11354 15231  7875,1716432916.8426351547
28 34 35 42 44 45 50 51 61,12060 16307  8619  8848 10915 11838  7795 15491  7679,1716432916.8856339455
28 35 42 44 45 50,12268  8903  8631 12927 11472  7655,1716432916.9285376072
35 42 44 45 50,13891  8932 13277 11726  7860,1716432916.9715533257
35 42 50,14112  9176  7773,1716432917.0145056248
35 42 50,14075  9509 10542,1716432917.0575251579
42,9486,1716432917.1004891396
42,9367,1716432917.1434967518
42,9934,1716432917.1864778996
42,9993,1716432917.2294716835
42,10055,1716432917.2724664211
42,10675,1716432917.3155171871
42,11288,1716432917.3584749699
42,11538,1716432917.4105305672
