TAX,ADC,TS
42 50,13469 10847,1716440788.1403007507
42 50,12908 10522,1716440788.1833031178
42 50,12793 10117,1716440788.2263569832
42 44 50,10079 13020 10346,1716440788.2694020271
42 44 50 51,12351 12751 10120 12962,1716440788.3123109341
42 44 50 51 61,6861 12990  9981 10883  7796,1716440788.3554210663
42 44 50 51 53 61,5930 12701  8815 10446 13458  7367,1716440788.3983607292
42 44 50 51 53 61,4685 11892  9787 10635  8900  7362,1716440788.4414100647
42 44 45 50 51 53 61,4074 10432 11090  9838 10643  8879  7337,1716440788.4843029976
42 44 45 50 51 52 53 61,4019  6005  8487  8453 11087 14780  6958  7039,1716440788.5273597240
28 42 44 45 50 51 52 53 61,12086  3545  5548  8114  8289 11506  8043  5899  6791,1716440788.5703930855
28 42 44 45 50 51 52 53 60 61,11615  3496  5191  7828  6352  8438  7820  5520 14792  6647,1716440788.6134572029
28 42 44 45 50 51 52 53 60 61,11237  3355  5055  7724  6043  8343  7527  5328 11099  6586,1716440788.6563205719
28 42 44 45 50 51 52 53 54 60 61,11172  3259  4706  7577  5809  7962  7238  5066 13037  8689  6526,1716440788.6994545460
28 41 42 44 45 50 51 52 53 54 60 61,10904 15525  3269  4520  7518  5166  7845  7135  4950 12487  7840  6495,1716440788.7424776554
28 35 36 42 44 45 50 51 52 53 60 61,11046 14672 15446  3463  5544  8185  5641  7498 12236  5588  8311  6834,1716440790.5914447308
28 42 44 45 50 51 52 53 60 61,11197  4004  6078  8426  6491  9655 12991  5906 13245  7012,1716440790.6344444752
28 42 44 45 50 51 52 53 61,11795  4378  7481  8721  7723  9762 14677  6293  7209,1716440790.6774308681
42 44 45 50 51 53 61,4854 10448 12027  7688 10039  7277  7692,1716440790.7202877998
42 44 45 50 51 53 61,5570 12377 11993  7692 10128  7743  7619,1716440790.7634215355
42 44 45 50 51 53 61,7385 12417 12007  9814 10135  8006  7863,1716440790.8064465523
42 44 50 51 53 61,7887 12357  9996 10326 11230  7589,1716440790.8494126797
42 44 50 51 61,9394 13195  7143 10248 11149,1716440790.8922886848
42 50 51,12966  8769 10123,1716440790.9353950024
50 51,8713 10141,1716440790.9783589840
50 51,9639 10763,1716440791.0213963985
50,14521,1716440791.1494235992
