TAX,ADC,TS
42,14553,1716438910.1097559929
42,13804,1716438910.1526577473
42,12389,1716438910.1958000660
42 50,12459 11674,1716438910.2386784554
42 44 50,12487 13183 10398,1716438910.2817893028
42 44 50,11919 13125 10332,1716438910.3247892857
42 44 45 50 53,11199 13117 12056 10498 12675,1716438910.3677892685
42 44 45 50 53,11254 13071 11762 10401 12357,1716438910.4106402397
42 44 45 50 53 61,9786 13344 11799 10337 10374 11967,1716438910.4537911415
42 44 45 50 53 61,7347 13293 11835 10303  9273  8817,1716438910.4967739582
42 44 45 50 53 61,6802 12940 11457 10186  7826  7677,1716438910.5397951603
42 44 45 50 53 61,6191 12665 11136  9954  7535  7351,1716438910.5827424526
42 44 45 50 51 53 61,5577 12220 10793  9695 13385  7146  7058,1716438910.6258077621
42 44 45 50 51 53 61,5480 12345 10828  9538 12479  7110  6898,1716438910.6687068939
28 42 44 45 50 51 53 61,12054  5205 11229 10773  9454 11940  7048  6735,1716438910.7118542194
28 42 44 45 50 51 53 54 61,11810  4898  7485 10708  8436 11447  6484 12571  6607,1716438910.7548317909
28 42 44 45 50 51 53 54 61,11508  4746  6578 10589  7181 11187  6372 12288  6481,1716438910.7977850437
28 35 42 44 45 50 51 53 54 61,11355 15922  4958  6244 10599  6824 11117  5720 10045  6517,1716438910.8407976627
28 34 36 42 44 45 50 51 52 53 54 61,11455 12350 15493  4978  5965 10451  6551  9740 15103  5636  9361  6441,1716438910.8837375641
28 35 36 42 44 45 50 51 53 61,10775 12729 14194  4544  5525 10264  6334  7893  5039  6395,1716438913.1196801662
28 35 36 42 44 45 50 51 53 61,11210 15508 14375  4796  6691 10327  7794  8629  5321  6661,1716438913.1627137661
28 36 42 44 45 50 51 53 61,11851 14453  4888 10018 10372  8864  9096  5362  6760,1716438913.2056941986
36 42 44 45 50 53 61,14387  5165 11982 10786  9175  6041  7190,1716438913.2484927177
42 44 45 50 53 61,5365 12397 11085  9799  6674  7508,1716438913.2916626930
42 44 45 50 53,6238 12505 11106 10023 11724,1716438913.3346798420
42 44 50,7571 12346 10014,1716438913.3776602745
42 44 50,9772 12834 10198,1716438913.4204788208
42,12033,1716438913.4636318684
