TAX,ADC,TS
50,10330,1716440674.2352302074
42 50,12846 10211,1716440674.2782664299
42 50,12097  9784,1716440674.3212037086
42 44 45 50,12340 13797 12471 10107,1716440674.3641462326
42 44 45 50 53 61,12226 11431 12374  7935 10035 11705,1716440674.4072258472
42 44 45 50 51 53 61,10108 10844 11749  7627 11479  8564  7979,1716440674.4502305984
42 44 45 50 51 53 61,8346 10514 10175  7495 11131  7925  7677,1716440674.4931814671
42 44 45 50 51 53 61,8020 10115  8526  7392 11039  7268  7290,1716440674.5361628532
42 44 45 50 51 53 61,7740  7409  7245  7273 10793  6248  7111,1716440674.5792417526
42 44 45 50 51 52 53 61,7725  6259  7059  6678 10744 14384  5982  6745,1716440674.6222569942
35 42 44 45 50 51 52 53 60 61,11657  7729  5511  6843  5954  8454 11435  5405 10141  6668,1716440674.6651804447
28 35 41 42 44 45 50 51 52 53 60 61,11934 10760 13573  7252  4975  6533  5711  8406  9901  4904  7621  6386,1716440674.7081515789
28 35 42 44 45 50 51 52 53 60 61,11145  8165  5579  4738  6546  4898  8468  8121  4804  9395  6539,1716440676.6432816982
35 42 44 45 50 51 52 53 61,8302  6683  5379  7840  5447  8561 10397  5262  6750,1716440676.6863143444
35 42 44 45 50 51 53 61,14595  7674  8218  8833  7542 11000  6567  7622,1716440676.7292807102
42 44 45 50 53,8037 11079 11838  9935 12771,1716440676.7722165585
42 44 45 50,10251 10724 11927  9819,1716440676.8152649403
42 50,12297  9815,1716440676.8582279682
42 50,13167 10234,1716440676.9012622833
50,10069,1716440676.9441976547
50,10483,1716440676.9872100353
