TAX,ADC,TS
42,12696,1716435159.8349630833
42,12575,1716435159.8779234886
42,12796,1716435159.9209344387
42,11709,1716435159.9639339447
42,10526,1716435160.0069720745
42,10518,1716435160.0499005318
42 50,11455 10239,1716435160.0929124355
42 50,11360 10096,1716435160.1359539032
42 44 50,11275 15537  9896,1716435160.1789202690
42 44 50,10830 12905  9747,1716435160.2219450474
42 44 50,9674 12587  9605,1716435160.2649176121
42 44 50,9665 11983  9541,1716435160.3079741001
42 44 50,9721 9721 9398,1716435160.3509616852
27 42 44 50,12779  9756  9692  9126,1716435160.3939630985
19 27 42 44 50,10319 13131  9910  9527  9023,1716435160.4369516373
19 27 34 42 44 50 51,10343 13044 15466  8986  8723  8724 14297,1716435160.4799649715
19 27 28 34 35 42 44 45 50 51,10619 13682 12339  9399 15044  8259  8606 12366  7500  8621,1716435160.5230050087
19 27 28 34 35 42 44 45 50 51 52,10548 14095 12238  8574 11702  6646  7212 11955  6671  8521 12440,1716435160.5659425259
19 27 28 34 35 42 44 45 50 51 52,9167 13858 11885  6836 10114  5973  6615 12170  6421  8460 10618,1716435160.6089999676
19 26 27 28 34 35 42 44 50 51,10054 11650  8346 11769  9336 11881  5701  7275  6538 10908,1716435162.6299016476
19 26 27 28 34 35 42 44 50,10455 11706 12912 12231  9449 12002  7173  9443  9148,1716435162.6729226112
19 26 27 35 42 44 50,10627 12214 13503 12635  8120  9523  9173,1716435162.7160191536
27 35 42 44 50,13256 14189  8468  9595  9379,1716435162.7589054108
35 42 44 50,14652  8198  9492  9464,1716435162.8018739223
42 44 50,8756 13432  9694,1716435162.8449804783
42 50,9070 10009,1716435162.8879232407
42,8633,1716435162.9309222698
42,10333,1716435162.9739451408
42,13468,1716435163.0169115067
