TAX,ADC,TS
45 53,12022 14435,1716439073.3179881573
42 45 53,13549 11901 11937,1716439073.3609941006
42 45 50 53,12992 11818 10684 11814,1716439073.4040000439
42 45 50 52 53,12640 11728 10413 13015 15018,1716439073.4470050335
42 45 50 53 61,11285 10966 10121 14437  8190,1716439073.4900026321
42 45 50 53 61,9437 11381 10051 11273  7497,1716439073.5331666470
42 45 50 53 61,7397 11243 10045 11216  7279,1716439073.5760598183
42 44 45 50 53 61,5509 13380 10195  9967  8639  7386,1716439073.6190724373
42 44 45 50 52 53 61,4882 13169 11165  9951 14570  6716  7144,1716439073.6620750427
28 42 44 45 50 52 53 54 61,11869  4498 10327 11277  9894 14313  6720 12549  7208,1716439073.7051112652
28 42 44 45 50 52 53 54 61,11807  4243  7769 11279  9922 14243  6473  9422  6947,1716439073.7480618954
28 34 42 44 45 50 52 53 54 61,11544 12405  3828  6702 11063  9817 14075  6118  9291  6765,1716439073.7911181450
28 34 42 44 45 50 52 53 54 61,11487 12222  3688  6091 10952  9700 10802  6056  8280  6807,1716439073.8341073990
28 34 42 44 45 50 52 53 54 61,11613 12179  3411  5509  8394  8715  8867  5809  7043  6509,1716439073.8771004677
28 34 42 44 45 50 52 53 54 61,11113 12130  3240  5291  7735  8311  7727  5627  6759  6411,1716439073.9200973511
28 34 42 44 45 50 51 52 53 54 61,10967 10571  3178  5176  6722  8226 13095  7107  5560  6754  6409,1716439073.9631073475
28 34 42 44 45 50 51 52 53 54 61,10959  8518  3108  5051  6713  7914 11779  6864  5260  6601  6308,1716439074.0061883926
28 34 42 44 45 50 51 52 53 54 61,10545  6949  2784  4625  7414  7567 10930  5941  5106  5975  6191,1716439076.0272746086
28 34 42 44 45 50 52 53 54 61,10690  8799  3186  5251  7760  8298  6487  5794  6339  6390,1716439076.0702788830
28 34 42 44 45 50 52 53 54 61,10859 10506  3556  6664  8901  8596 12448  6325  6784  6727,1716439076.1133024693
28 42 44 45 50 53 54 61,11077  4931  8163 11104  8912  9685 12285  7087,1716439076.1563501358
28 42 44 45 50 53 61,11338  5282 10291 11230  9905  9087  7205,1716439076.1992294788
28 42 44 45 50 53 61,12136  5954 12517 11380  9846  9234  7394,1716439076.2422468662
28 42 44 45 50 53,13107  6355 12793 11157  9858  9178,1716439076.2851023674
42 45 50 53,8005 11039  9784  8938,1716439076.3282828331
42 45 50 52 53,11274 11438  9977 14697 12087,1716439076.3712270260
42,11669,1716439076.4141118526
42 44 50,11894 13104 10080,1716439076.4572355747
42,10983,1716439076.5002298355
42,14447,1716439076.5431785583
