TAX,ADC,TS
42 44,11988 13788,1716435571.6148300171
42 44,11742 13493,1716435571.6577634811
42 44,11202 13203,1716435571.7007732391
35 42 44,16295 10966 12923,1716435571.7439391613
35 42 44,16235 10478 12736,1716435571.7869844437
35 42 44,15973 10246 12598,1716435571.8299663067
35 42 44,16128 10310 12550,1716435571.8729705811
35 42 44,15842 10244 12727,1716435571.9159672260
35 42 44 50,15744 10468 12870 10431,1716435571.9589741230
35 42 44 45 50,15956 10519 12771 15904 10564,1716435572.0018420219
35 42 44 45 50,15925 10379 12589 16024 10335,1716435572.0449941158
35 42 44 45 50,16355 10392 12695 11529 10463,1716435572.0879867077
35 42 44 45 50 53,16129 10779 12818 11507 10574 14866,1716435572.1309869289
28 35 42 44 45 50 53,12010 15614 10687 12856 10618 10513 14706,1716435572.1738855839
27 28 35 42 44 45 50 53,15936 11909 15278 10837 12903  9418  8411 13975,1716435572.2170057297
27 28 35 42 44 45 50 53,15383 11948 13888 11137 11491  9364  8133 13924,1716435572.2599971294
27 28 35 42 44 45 50 53,15421 11720 13663 11069 10926  9351  7912 12507,1716435572.3029978275
27 28 35 42 44 45 50 53,15385 11638 13937 11106 10558  9373  6861 12089,1716435572.3459632397
27 28 35 42 44 45 50 53 54,13948 11514 13680 11087 10073  9642  6486 12261 12905,1716435572.3890151978
27 28 35 42 44 45 50 53 54,11895 11640 13719 10590  8848  9601  6202 12206 12777,1716435572.4320020676
27 28 35 42 44 45 50 53 54,11630 11489 13384 10676  8479  8467  5995 12055 12689,1716435572.4748740196
19 27 28 35 42 44 45 50 53 54,10792 11824 11602 13069 10641  8298  8273  5629 11847 12473,1716435572.5178940296
19 27 28 35 42 44 45 50 53 54 61,10724 11712 11512 13131 10789  8338  8253  5573 12050 12483  9565,1716435572.5609436035
19 27 28 35 42 44 45 50 53 54 61,10663 11762 11547 13054 10671  8084  8137  5309 11743 12391  8341,1716435572.6038928032
19 27 28 35 42 44 45 50 53 54 61,10451 11554 11295 12854 10482  8171  8223  5262 11703 12523  8290,1716435572.6468722820
19 27 28 29 34 35 42 44 45 50 53 54,10251  8937 11205 11739 13510 12027  8569  7775  7560  4799 10308 11771,1716435575.9579513073
19 27 28 29 34 35 42 44 45 50 53 54,11197  8906 11166 11717 13463 11810  9171  7381  7608  4829 10489 11861,1716435576.0009987354
27 28 34 35 42 44 45 50 53 54,11152 11020 13420 12286  9256  7708  7777  4998 10656 11979,1716435576.0440144539
27 28 34 35 42 44 45 50 53,11366 11052 13619 12322 11090  7869  7573  5197 10518,1716435576.0869967937
27 28 35 42 44 45 50 53,11229 10866 12520 10194  8193  8405  6484 10887,1716435576.1299905777
27 28 35 42 44 45 50 53,10680 10924 12635 10256  8422 11483  6855 11187,1716435576.1729807854
27 28 35 42 44 45 50 53,11621 11314 11256 10446 10307  8846  6686 11254,1716435576.2159953117
27 28 35 42 44 45 50,11763 11740 12662 10357 10105  8471  7101,1716435576.2589979172
27 28 35 42 44 45 50,13309 12877 14720 10319  9975  8141  7503,1716435576.3019480705
27 35 42 44 45 50,13215 14703 10075  9999  8153  7423,1716435576.3449087143
27 35 42 44 45 50,13104 15726 11175 10280  8745  8123,1716435576.3880493641
42 44 45 50,10940 10359 11580  7827,1716435576.4310681820
42 44 45 50,10771 12737  8974  9501,1716435576.4740080833
42,10858,1716435576.5169744492
42,10970,1716435576.5599849224
42 44,12059 13686,1716435576.6029453278
42 44,12527 13049,1716435576.6459279060
42 44,13831 12825,1716435576.6889059544
42,13911,1716435576.7318279743
42,12264,1716435576.7749838829
42,11963,1716435576.8179700375
42,11716,1716435576.8609459400
42,11598,1716435576.9039416313
42 45,11786 11533,1716435576.9469871521
42 44 45,12044 13702 12026,1716435576.9901051521
