TAX,ADC,TS
42,11553,1716437567.4916675091
42,11481,1716437567.5347895622
42,11135,1716437567.5778319836
42,10937,1716437567.6207208633
42,10860,1716437567.6637182236
42,11197,1716437567.7066826820
42,11063,1716437567.7498743534
42,11041,1716437567.7924945354
42,10204,1716437567.8358371258
42,10969,1716437567.8787841797
42 44,11413 12538,1716437567.9218022823
42 44,11462 12568,1716437567.9646737576
42 44 45,11877 12848 13775,1716437568.0077376366
42 44 45 50,12193 13009 12747 11165,1716437568.0506732464
28 42 44 45 50 53,12031 12277 12965 12139 10843 13581,1716437568.0937881470
28 42 44 45 50 53,12011 11455 13232 12042 10645  9182,1716437568.1365215778
28 42 44 45 50 53,11978 11235 13069 12011 10653  8318,1716437568.1798226833
28 42 44 45 50 53,11876 11062 12939 11953 10355  8113,1716437568.2226004601
28 42 44 45 50 53,11716 11391 12917  9270 10229  7687,1716437568.2655496597
28 42 44 45 50 53,11480 12139 12844  9681 10097  8157,1716437568.3085234165
19 28 42 44 45 50 53,11466 11599 11836 12811 11544  9994  8290,1716437568.3515467644
19 28 42 44 45 50 53,10177 11349 11834 12777 11505  9760  7750,1716437568.3945472240
19 27 28 42 44 45 50 53,10348 13634 11353 11657  8551 11503  9029  7747,1716437568.4375519753
19 27 28 42 44 45 50 53,10285 13296 11273 11769  8412 11437  8909  6684,1716437568.4805867672
19 27 28 42 44 45 50 53,10035 12917 11161 11613  8318 11360  8639  6348,1716437568.5236666203
19 27 28 42 44 45 50 52 53 54 61,9836 12753 10810 10994  8364 11658  8301 14763  6943 12741  8191,1716437568.5666310787
11 19 27 28 42 44 45 50 52 53 54 61,13777 10018 12857 10971 10876  8299 11549  7941 13917  6431 12557  7837,1716437568.6095612049
11 19 27 28 42 44 45 50 52 53 54 61,12325  9999 12886 10971 10846  8275 11503  7683 12985  6315 12287  7644,1716437568.6525399685
11 19 27 28 42 44 45 50 52 53 54 61,10503  9153 12744 10922 10804  8187 11448  7453 12509  6349  9787  7600,1716437568.6957621574
11 19 27 28 34 35 42 44 45 50 51 53,12483  8741 12863 10856  9399 15803 10131  8411  8381  7341 11954  6952,1716437570.8025920391
19 27 28 34 35 42 44 45 50 53,9829 13291 10962  9822 15914  9882 12113  8369  8148  7129,1716437570.8455004692
19 27 28 35 42 44 45 50 53,9936 12936 10947 16250 10720 12081 11543  8259  7519,1716437570.8885424137
19 27 28 34 42 44 45 50 53,10081 13129 11158 13627 10183 12509 11675  8541  8402,1716437570.9314930439
19 27 28 42 44 45 50 53,10317 13332 11514 10370 12491 11658  8780  8435,1716437570.9745018482
19 27 28 42 44 45 50,10393 13307 11645 11185 12526 11371  9517,1716437571.0174765587
27 28 42 44 50,16039 11194 11005 12492  9535,1716437571.0603909492
28 42 44 50,11231 11110 12406  9817,1716437571.1034672260
28 42 44 50,11327 11385 12745 10209,1716437571.1464562416
28 42 44 50,11527 11357 12463 10543,1716437571.1894581318
42 44,11189 12297,1716437571.2323625088
42 44,11093 12317,1716437571.2753953934
42 44,11212 12165,1716437571.3184018135
42 44,11338 11961,1716437571.3613944054
42 44,11234 11962,1716437571.4044551849
42,10602,1716437571.4473824501
42,10957,1716437571.4904205799
42 44,11903 13260,1716437571.5334603786
42 44,12898 13099,1716437571.5937235355
