TAX,ADC,TS
44,15481,1716439840.4950432777
44,13196,1716439840.5380117893
44,12935,1716439840.5809576511
44,12932,1716439840.6239597797
44,13792,1716439840.6671376228
44,15024,1716439840.7530884743
42 44 50,13161 13212 10993,1716439840.7961740494
42 44 50,12557 13420 10331,1716439840.8392732143
42 50,12276 10049,1716439840.8819687366
42 45 50,12383  8255 10232,1716439840.9249281883
42 44 45 50 53,11543 13763  9012 10095 13502,1716439840.9680044651
42 44 45 50 53,11863 12833 11561  9855 10897,1716439841.0111241341
42 44 45 50 53 61,11498 12951 10153 10050 11289  8136,1716439841.0539529324
42 44 45 50 53 61,11557 12607 14223  9059 10925  7559,1716439841.0969691277
42 44 45 50 53 61,8628 12435 11620  8883  8678  7318,1716439841.1399574280
42 44 45 50 53 61,7932 12271 11596  8906  8529  7228,1716439841.1829102039
28 42 44 45 50 53 61,12727  7625 12164 11522  8867  8513  7135,1716439841.2260029316
28 42 44 45 50 52 53 61,11724  7599 10319 11456  8689 15031  7467  7026,1716439841.2689337730
28 34 42 44 45 50 52 53 54 61,11453 11912  7170  6807 11515  7393 14380  7244 12641  6991,1716439841.3119633198
19 26 28 34 42 44 45 50 52 53 54 61,11092 13432 11575 12054  7002  6291 11407  7293 14256  7180 12673  6979,1716439841.3549673557
27 28 34 36 42 44 45 50 52 53 61,13227 11335 12451 13583  6104  5450 10842  8171  7917  6056  6994,1716439843.5913302898
27 28 42 44 45 50 52 53 61,13143 11688  6852  8317 10951  8337  8321  6333  7152,1716439843.6343069077
42 44 45 50 52 53 61,7302 12211 10977  8822 11086  6614  7325,1716439843.6773147583
42 44 45 50 53,8401 12756 11225  9689  7570,1716439843.7203817368
42 44 45 50 53,8618 13299 11629  9933  8094,1716439843.7633109093
42 45 50 53,9917 11608  9969 11763,1716439843.8063006401
42 45 50,11794 11396 10247,1716439843.8492860794
42 45,12236 11414,1716439843.8922069073
42,14496,1716439843.9353179932
