TAX,ADC,TS
42 44,12077 12991,1716437454.0881745815
42 44,11987 13504,1716437454.1312224865
42,11607,1716437454.1742203236
42 44,10931 15872,1716437454.2171990871
42 44,9834 15725,1716437454.2602455616
42 44,9740 13613,1716437454.3032166958
42 44,9611 13129,1716437454.3462095261
42 44 50,9493 12935 10447,1716437454.3891329765
42 44 50,9732 13003 10577,1716437454.4321088791
28 42 44 50,12802  9748 12883  8507,1716437454.4750802517
28 42 44 45 50,11867  7957 13006 12185  8190,1716437454.5183384418
28 42 44 45 50,11599  7911 12853 11793  7951,1716437454.5610897541
28 42 44 45 50,11415  7879 12893 11695  7941,1716437454.6039628983
26 28 42 44 45 50,15360 11401  7423 11089 11700  7825,1716437454.6470937729
26 28 34 42 44 45 50 53,13405 11590 14828  6913 10621  9540  7798 12911,1716437454.6901190281
26 28 34 42 44 45 50 53,16192 11477 12731  6484 10475  9621  7706 12009,1716437454.7330560684
26 28 34 42 44 45 50 53,12797 11497 11713  6264 10426  9527  7719 11598,1716437454.7761046886
26 28 34 35 42 44 45 50 51 53,12454 11562 10865 15768  5559  9998  9855  7477 12941 10312,1716437454.8191769123
26 27 28 34 35 42 44 45 50 51 53,12485 13895 11627 10607 16053  5165 10179  9120  7210 11892  9878,1716437454.8622612953
19 26 27 28 34 35 42 44 45 50 51 53,7508 11126 12929 10495  8607  9327  3454  7006  8011  6949 10937  7159,1716437457.2272622585
19 26 27 28 34 35 42 44 45 50 51 53,10094 11775 13658 10833  8979  9478  4066  9249  8717  7163 11679  8109,1716437457.2702274323
19 27 28 34 35 42 44 45 50,10338 13533 11060  9071  9650  4429  9625  8687  7313,1716437457.3132338524
19 27 28 34 35 42 44 45 50,14076 13252 10971 12505 15424  4958  9647 11258  7349,1716437457.3560311794
19 28 34 35 42 44 45 50,10415 10971 14477 14900  5335  9695 11533  7485,1716437457.3992817402
28 42 44 50,10992  5767  9743  7447,1716437457.4421956539
28 42 44 50,11138  6060 12070  7479,1716437457.4852592945
28 42 44 50,11084  7723 12432  8238,1716437457.5281691551
28 42 44 50,11441  8269 12541  8270,1716437457.5711722374
42 44,7846 12709,1716437457.6142518520
42 44,7970 12714,1716437457.6571824551
42 44,7833 12863,1716437457.7002215385
42 44,9331 12953,1716437457.7431826591
42 44,11231 13006,1716437457.7861456871
42 44,14030 13111,1716437457.8292036057
42 44,13383 13123,1716437457.8722333908
44,12722,1716437457.9152462482
44,12695,1716437457.9582085609
44,12672,1716437458.0012722015
