TAX,ADC,TS
50,10537,1716439287.9674446583
50,7926,1716439288.0104007721
42 50,15981  7694,1716439288.0534181595
42 50,12869  7677,1716439288.0963199139
42 50,12504  7487,1716439288.1394133568
42 44 50 51,12715 13999  7570 11810,1716439288.1824238300
42 44 50 51,12417 13031  7518 11290,1716439288.2254087925
42 44 45 50 51,12105 13139 11519  7465 11195,1716439288.2684743404
42 44 45 50 51 53 61,11099 13225 11579  7479 11095 12115  8035,1716439288.3114368916
42 44 45 50 51 53 61,10751 12943  8964  7470 10958  8242  7793,1716439288.3544592857
42 44 45 50 51 53 61,8326 10447  8838  7455  7699  7671  7518,1716439288.3974642754
42 44 45 50 51 53 61,7604 10114  8316  7353  7443  6807  7318,1716439288.4404170513
35 42 44 45 50 51 53 61,13813  6998  9985  7012  6708  6681  6302  7082,1716439288.4835133553
35 42 44 45 50 51 53 61,11660  6245  8164  6840  6583  6492  6197  6854,1716439288.5266270638
28 35 42 44 45 50 51 52 53 61,12008 11078  5976  6879  6706  6519  6440 16255  5405  6667,1716439288.5695133209
28 35 42 44 45 50 51 52 53 60 61,11660 10901  5713  6054  6512  6340  6409 14699  5203 13905  6571,1716439288.6125860214
28 35 42 44 45 50 51 52 53 60 61,11276  9807  5649  5531  6443  5778  6404 12626  5060 12459  6415,1716439288.6554224491
27 28 35 42 44 45 50 51 52 53 60 61,13001 10693  7507  4330  4356  6221  4657  5921  9424  4224  8121  6240,1716439290.7193894386
28 35 42 44 45 50 51 52 53 60 61,10712  7687  4408  4809  6448  5004  5975 10963  4820 12485  6549,1716439290.7623867989
28 35 42 44 45 50 51 52 53 61,11551  7954  4672  5372  6545  5715  5985 12587  4857  6602,1716439290.8055789471
28 35 42 44 45 50 51 53 61,12029  8780  6722  8349  7045  6441  6159  6217  7003,1716439290.8483610153
35 42 44 45 50 51 53 61,9504  8809 10366  8472  6899  6839  7356  7554,1716439290.8912751675
35 42 44 45 50 51 53 61,10910 12049 13575 11197  7225  7590  7747  7771,1716439290.9342470169
42 45 50 51 53 61,12211 11005  7475 10745  8924  7805,1716439290.9772484303
42 44 45 50 51,13113 14053 12154  7860 11274,1716439291.0201177597
42 50 51,15893  9647 11096,1716439291.0632228851
50,10021,1716439291.1061909199
