TAX,ADC,TS
42 50,10308 10167,1716432813.7185072899
42 50,11210 10117,1716432813.7614099979
42 50,11641  9949,1716432813.8042125702
42 50,9423 9825,1716432813.8475348949
42 50,9453 9537,1716432813.8905322552
42 50,11143  7755,1716432813.9334928989
42 50,11689  6331,1716432813.9763998985
42 50,11629  6267,1716432814.0193548203
42 44 50,11699 14206  5953,1716432814.0624330044
42 44 50,11647 13065  5230,1716432814.1054620743
42 44 50,10943 12920  4943,1716432814.1484477520
42 44 50,10985 12788  4651,1716432814.1914956570
28 41 42 44 50,11779 13147 10747 12809  4408,1716432814.2344033718
28 41 42 44 50,11482 12867 10950 12545  4395,1716432814.2775526047
28 34 35 41 42 44 45 50 51,11519 13051 15515 12837 10905 11128 11959  4396 12377,1716432814.3203346729
26 28 34 35 41 42 44 45 50 51,13258 11699 12811 15988 12581  9054  8315 11727  4222 11543,1716432814.3634719849
26 28 34 35 41 42 44 45 50 51 53 60,12248 11426 12624 16093 10284  9259  6951 10047  4176 11194 10805 13682,1716432814.4064714909
19 26 27 28 34 35 41 42 44 45 50 51,10878 11316  9770 11725 10052 13719 10953  9126  6569 11560  4060 10878,1716432816.3842744827
26 27 28 34 35 41 42 44 45 50 51,11387 10069 11510 10289 14463 11574 11846  8562 14359  4611 11621,1716432816.4272804260
26 28 34 35 41 42 44 50,11806 12047 12532 14289 12635  9546 11472  5047,1716432816.4703006744
28 34 35 42 50,12847 12433 15088 11873  5351,1716432816.5133936405
42 50,11851  5362,1716432816.5562787056
42 50,9881 6452,1716432816.5994157791
42 44 50,9650 13450  9391,1716432816.6423032284
42 50,10585  9683,1716432816.6854546070
42 50,11945 10451,1716432816.7283217907
42 50,12159 10777,1716432816.7713463306
42,11967,1716432816.8144013882
42,12085,1716432816.8574397564
