TAX,ADC,TS
42,12829,1716432631.4522421360
42,12651,1716432631.5383601189
42,12008,1716432631.5813500881
42 50,10843 10053,1716432631.6243250370
42 50,10440  9907,1716432631.6673815250
42 50,10109  9807,1716432631.7103452682
42 44 50,9915 14149  9734,1716432631.7532925606
42 44 50,9767 13733  9723,1716432631.7963302135
42 44 50,9675 13599  9652,1716432631.8393969536
42 44 50,10495 13619  9605,1716432631.8823766708
42 44 50 51,9794 13123  7442 13988,1716432631.9253640175
42 44 50 51,9751 13157  7335 13411,1716432631.9684152603
36 42 44 50 51,14816  9820 13049  7209 12627,1716432632.0113575459
28 36 42 44 45 50 51,12487 14636 11086 13240 12247  8707 12491,1716432632.0543668270
28 36 42 44 45 50 51,12329 13260 10775 12841 11803  6825  7716,1716432632.0972747803
28 34 36 42 44 45 50 51 53,12023  9652 10495  9995 12814 11965  6795  7553 10901,1716432632.1404528618
26 28 34 35 36 42 44 45 50 51 53,11644 12275 10677 12182 10207  9290 12741 12025  5718  7333  7474,1716432632.1833832264
26 28 34 35 36 42 44 45 50 51 52 53,11279 12040  9684 11474 10116  8136 10373 11523  4888  5742 13203  5576,1716432632.2264485359
19 26 27 28 34 36 42 44 45 50 51 52,10738 11898 13429 11614 11680 11147  9561  7753 11889  7343 11294  9975,1716432634.2474009991
26 28 34 36 42 44 50,13823 12130 11682 15062 10478 12219  8607,1716432634.2901873589
28 36 42 44 50,12294 12173  9082 12219  8669,1716432634.3334028721
36 42 44 50,12108  9410 12373  8979,1716432634.3762061596
36 42 44 50,10532  9763 12619  9887,1716432634.4193093777
36 42 44 50,10543  9074 13241  9855,1716432634.4623701572
36 42 50,12449  9297  9765,1716432634.5052793026
42 50,9441 9797,1716432634.5481286049
42 50,9163 9991,1716432634.5913941860
42 50,10845  9895,1716432634.6343224049
42 50,12888 11538,1716432634.6773631573
