TAX,ADC,TS
42,12148,1716435825.2325849533
42,12179,1716435825.2755253315
42,11970,1716435825.3186485767
42,11772,1716435825.3615646362
42,11750,1716435825.4045867920
42,11485,1716435825.4475755692
42,11371,1716435825.4906115532
42,9495,1716435825.5336105824
42,9272,1716435825.5765893459
42,7862,1716435825.6195631027
42,7447,1716435825.6625120640
42,7206,1716435825.7055034637
42 50,7603 10086,1716435825.7485001087
42 50,7296 9829,1716435825.7915556431
42 50,6350 9692,1716435825.8344764709
42 50,5963 9635,1716435825.8774755001
42 50,5677 9611,1716435825.9204771519
42 50,5590 9508,1716435825.9634585381
42 50,5556 9470,1716435826.0065095425
42 50,5513 9525,1716435826.0494709015
42 50,5520 9471,1716435826.0924911499
28 42 50,12655  5493  9517,1716435826.1354682446
28 42 45 50,12274  5667 11577  9501,1716435826.1785101891
19 28 42 45 50,13407 11807  5439 11392  9465,1716435826.2214765549
19 28 42 45 50,10452 11683  5437  8793  9480,1716435826.2645258904
19 28 42 45 50,10350 11611  5285  8549  9452,1716435826.3075025082
19 27 28 42 45 50,10322 14421 11487  5302  8304  9481,1716435826.3504753113
19 27 28 34 42 45 50,10255 13849 11357 14285  5161  7953  9499,1716435826.3934960365
19 27 28 34 42 45 50 53,10204 13601 11273 14010  5148  8143  9465 12049,1716435826.4365704060
19 27 28 34 42 44 45 50 53,10313 13267 11241 13754  5054 14681  8206  9437 12800,1716435826.4795241356
19 27 28 34 42 44 45 50 53,10235 13394 11397 13575  5010 14025  8219  9412 12292,1716435826.5226075649
19 27 28 34 42 44 45 50 53,10175 13217 11330 13981  4899 13857  8152  9401 11027,1716435826.5655360222
19 27 28 34 42 44 45 50 53,10203 13312 11402 11099  4763 13678  7898  9365 10795,1716435826.6085212231
19 27 28 34 42 44 45 50 53,10091 13161 11333 10707  4715 13573  7900  9311  9547,1716435826.6516144276
19 27 28 34 42 44 45 50 53 54 61,9965 12935 11140 10026  4722 13469  8227  9403  9742 12901  7624,1716435826.6946232319
11 19 27 28 34 42 44 45 50 53 54 61,11251 10400 12980 11371  9367  4492 13319  8076  9372  9491 12203  7504,1716435826.7375955582
11 19 27 28 34 42 44 45 50 53 54 61,10441 10242 12973 11302  7958  4398 13369  8050  9343  9363 12101  7499,1716435826.7806758881
11 19 27 28 34 42 44 45 50 53 54 61,10207 10202 12876 11234  8083  4228 13030  8002  9325  9377 11890  7349,1716435826.8235549927
11 19 27 28 34 42 44 45 50 53 54 61,9951  9946 13062 10707 11182  3955 13165  8107  9352 10013 12381  7459,1716435829.8334493637
11 19 27 28 34 42 44 45 50 53 54,10492 10021 13219 10927 11382  4143 14535  8003  9369  9704 12163,1716435829.8764076233
11 19 27 28 42 44 45 50 53 54,10349 10224 13031 10951  4684 14365  7995  9412  8273 12191,1716435829.9193959236
11 19 27 28 42 44 45 50 53,10303 10357 13076 11033  4988 14068  7835  9474  7514,1716435829.9624028206
11 19 27 28 42 44 45 50 53,10103 10335 13073 11203  4678 13642  7935  9410  7578,1716435830.0054204464
11 19 27 28 42 45 50 53,10109 10456 13109 11201  4470  7851  9325  8059,1716435830.0483486652
11 27 28 42 45 50 53,9845 12973 11117  4739  7773  9159  6745,1716435830.0913763046
28 42 45 50 53,11173  7249  7975  9221  7129,1716435830.1344022751
28 42 45 50 53,11071  7490  8171  9262  7704,1716435830.1774010658
28 42 45 50 53,11209 10195  8074  9307  7704,1716435830.2202267647
28 42 45 50 53,11228  9375  7801  7427 10235,1716435830.2633996010
28 42 45 50,11233  9199  7533  7525,1716435830.3064329624
28 42 44 45 50,11270  9575 14217  8868 10396,1716435830.3493821621
28 42,11969 11096,1716435830.3921687603
28 42,11207 11462,1716435830.4353570938
28 42,11131 11700,1716435830.4785931110
28 42,11139 11846,1716435830.5215022564
28 42,11185 12185,1716435830.5642058849
28 42,11296 11991,1716435830.6073262691
42,12297,1716435830.6503653526
