TAX,ADC,TS
42,15120,1716435732.1230292320
42,11897,1716435732.1660249233
42,11739,1716435732.2090187073
42,11581,1716435732.2520055771
42,11592,1716435732.2949314117
42,11440,1716435732.3380243778
42,11108,1716435732.3810782433
42,8960,1716435732.4240500927
42 45,9023 16178,1716435732.4671547413
42,8878,1716435732.5101447105
42 45,9151 10362,1716435732.5532321930
42 45,9141 9613,1716435732.5961189270
28 42 45,12389  8699  9210,1716435732.6390354633
28 42 45,12127  8621  9107,1716435732.6822221279
28 42 45 50,11908  8855  9401 11046,1716435732.7252173424
28 42 45 50,11965  8741  9114 10756,1716435732.7681419849
28 42 45 50,11822  8575  8877 10497,1716435732.8111765385
28 42 45 50 53,11708  8591  8958 10488 14851,1716435732.8542106152
28 42 45 50 53,11633  8548  8921 10419 14224,1716435732.8972132206
28 42 45 50 53,11564  8534  8810 10313 14159,1716435732.9402403831
28 42 45 50 53,11541  8353  8545  8980 12541,1716435732.9830312729
28 42 45 50 53,11393  8701  8643  8354 10264,1716435733.0260262489
26 28 34 42 45 50 53,13304 11524 13655  8719  8754  8259 10013,1716435733.0689704418
26 28 34 42 44 45 50 53,12361 11506 12510  8735 15026  8741  8231  9321,1716435733.1119434834
26 28 34 42 44 45 50 53,12050 11536 12425  8648 13993  8565  8177  9301,1716435733.1549773216
26 28 34 42 44 45 50 53,12072 11405 12375  8540 13604  8470  8047  9340,1716435733.1979522705
26 28 34 42 44 45 50 53,11915 11274 12262  8560 13397  8482  7966  8713,1716435733.2409367561
26 27 28 34 42 44 45 50 53,11977 14069 11277 12323  8407 13193  8367  7866  8124,1716435733.2839272022
26 27 28 34 42 44 45 50 53,11901 13473 11164 12229  8319 13150  8183  7741  7699,1716435733.3269340992
26 27 28 34 42 44 45 50 53,11944 13237 11159 12155  8202 13092  7228  7292  7523,1716435733.3699305058
26 27 28 34 42 44 45 50 53,11795 13120 11206 12128  8159 13065  7110  7147  7171,1716435733.4129405022
26 27 28 34 42 44 45 50 53,11644 12951 11082 11851  7983 12815  6915  7016  7015,1716435733.4559550285
26 27 28 34 42 44 45 50 53,11494 12855 10979 11763  7878 12830  6785  6738  6764,1716435733.4990127087
26 27 28 34 42 44 45 50 53,11311 12726 10891 10326  7847 12695  6710  6725  6685,1716435733.5421304703
19 26 27 28 34 42 44 45 50 53,10548 11366 12852 10999  9962  7753 12590  6674  6621  6617,1716435733.5851085186
11 19 26 27 28 34 42 44 45 50 53 61,10600 10309 11252 12957 10968  9860  7709 10280  6964  6599  6938  7434,1716435733.6281399727
11 19 26 27 28 34 42 44 45 50 53 61,10174 10125 11037 12760 11039  9737  7701 10111  6871  6580  6885  7383,1716435733.6709694862
11 19 26 27 28 34 35 42 44 45 50 53,9799  9693  8766 12345 10412  9494 15206  6841  9323  6729  6990  5932,1716435736.5519452095
11 19 26 27 28 34 42 44 45 50 53,9865  9847  9268 12554 10434  9679  8049  9661  6989  7094  6169,1716435736.5948047638
19 26 27 28 42 44 45 50 53,9998 10872 12675 10481 11143 12240  7996  9500  8097,1716435736.6378281116
19 26 28 34 42 44 45 50 53,10063 11694 10670 15765  8970 12941 11620  8636  7491,1716435736.6808307171
26 28 34 42 44 45 50 53,11057 10498 11721  9358 12712 11761  8784  8461,1716435736.7238109112
26 28 34 42 44 45 50 53,11255 10723 11876  9308 13391 12514  8962  8929,1716435736.7669107914
26 27 28 34 42 44 45 50 53,11526 14386 11037 12147  9241 12936 12227  8910  8858,1716435736.8098077774
20 26 27 28 42 44 45 50 53,15943 11373 14341 10973  9121 13163 12225  9111  9506,1716435736.8528053761
26 27 28 34 42 44 45 50 53,11615 14209 11092 13382  9343 13083 12211  9121 10495,1716435736.8958194256
26 27 28 34 42 44 45 50 53,11805 13223 11084 15063  8770 13237 11961  9084 14659,1716435736.9388196468
27 28 42 44 45 50 53,14515 10926  8831 13778 12029  9338 14631,1716435736.9818754196
27 28 42 44 45 50 53,13694 11263  9295 14371 12212  9693 15005,1716435737.0248744488
27 28 42 50,15948 11477  9100 10250,1716435737.0677757263
28 42 50,10986 11588 10385,1716435737.1107544899
28 42 50,11003 11548 10578,1716435737.1537601948
28 42,11162 11479,1716435737.1967442036
28 42,11028 11434,1716435737.2397627831
28 42,11031 10826,1716435737.2828578949
28 42,11503 10801,1716435737.3258101940
42,10896,1716435737.3688132763
42,11277,1716435737.4118261337
42,11276,1716435737.4548263550
42,11063,1716435737.4978368282
42 44,11952 13615,1716435737.5409903526
28 42,11722 11155,1716435737.5838646889
28 42 44,11410 11263 13223,1716435737.6267547607
42,11047,1716435737.6697945595
42 44,12423 13644,1716435737.7127857208
42 44,12875 13795,1716435737.7558608055
42 44,10589 13985,1716435737.7988147736
42,12745,1716435737.8418540955
42,13199,1716435737.8848137856
