TAX,ADC,TS
42,15039,1716441331.9424488544
42 44,12423 13555,1716441331.9854111671
42 44 45 53,12763 13227 12266 10814,1716441332.0283882618
42 44 45 53,12302 12917 11929  9192,1716441332.0714375973
42 44 45 50 51 53,11839 12538  8218 10363 11133  7596,1716441332.1144394875
42 44 45 50 51 53 61,11455 12271  8239 10310 11014  7825  7887,1716441332.1574542522
42 44 45 50 51 53 61,10833 12085  8016 10351 10784  8282  7594,1716441332.2004408836
42 44 45 50 51 53 61,9811 10821  7685 10263 10539  7997  7266,1716441332.2435226440
42 44 45 50 51 53 61,8833  8450  7515 10190 10482  7958  7038,1716441332.2865781784
42 44 45 50 51 53 61,8327  7379  7217 10148 10531  7732  6666,1716441332.3294417858
42 44 45 50 51 53 61,7822  6962  7272 10111 10067  7570  6477,1716441332.3724370003
28 42 44 45 50 51 53 61,11968  7388  6668  7142  9415  8137  7570  6415,1716441332.4154448509
28 36 41 42 44 45 50 51 53 61,11795 15764 15695  6131  6259  7063  9326  7020  6671  6311,1716441332.4584724903
28 36 41 42 44 45 50 51 53 61,11659 15537  9194  5595  5851  6940  9238  5429  7406  6275,1716441332.5014488697
28 34 36 41 42 44 45 50 51 53 54 61,11739 13051 15024  8175  5277  5189  7862  9179  5086  6599 12098  6287,1716441332.5445153713
28 35 36 42 44 45 50 51 53 61,11624 11930 13985  4558  5335  8232  9055  5272  6419  6138,1716441334.6514382362
42 44 45 50 51 53 61,5428 5958 8151 9987 6991 7434 6386,1716441334.6944048405
42 44 45 50 51 53 61,6738  6298 10649  9981 10607  7655  6820,1716441334.7374291420
42 44 45 50 51 53 61,7467  8715  7896 10019 10832  7859  7084,1716441334.7803716660
42 44 45 50 51 53 61,8226 11372  8748 10086 10845  7418  7563,1716441334.8234183788
42 44 45 50 51 53,10169 11947 11423 10249 11071  7775,1716441334.8663892746
42 44 45 50 51 53,11735 12549 11891 10357 11462  9329,1716441334.9094176292
42,13503,1716441334.9522631168
