TAX,ADC,TS
42,13770,1716434733.4484677315
42,13970,1716434733.4916708469
42,12557,1716434733.5346639156
42,11373,1716434733.5776515007
42,10934,1716434733.6206200123
42,10464,1716434733.6636323929
42 50,11245 10255,1716434733.7066614628
42 50,11142 10063,1716434733.7496905327
42 44 50,11369 13420  9954,1716434733.7923963070
42 44 50,11091 12741  9907,1716434733.8356320858
35 42 44 50,16034 10509 10295  9838,1716434733.8786935806
35 42 44 50,16172 11373 10282  9946,1716434733.9216840267
19 35 42 44 50,10341 16129  8315 10038  9874,1716434733.9645545483
19 34 35 42 44 50,10512 10462 15102  7393  9913  9819,1716434734.0076942444
19 27 28 34 35 42 44 50,10879 13641 12703  9220 14184  7295  9207  9793,1716434734.0506737232
19 26 27 28 34 35 42 44 45 50 51,11078 13294 13706 12402  9434 14101  6891  9160 12143  9844 12520,1716434734.0936939716
19 26 27 28 34 35 42 44 45 50 51,9363 13170 13660 12126  9301 11350  6567  7957 11866  8453 10182,1716434734.1364321709
19 26 27 28 34 35 42 44 45 50 51,8602 12922 13327 11925  8444 10287  5891  6792 11410  8039  8782,1716434734.1796865463
19 26 27 28 34 35 42 44 50 51,8170 11564 11026 11096  6770  8998  5462  5664  6574  8453,1716434736.1576657295
19 26 27 28 34 35 42 44 50 51,9953 11665 11401 11624  8273  9143  6315  7961  8176  9155,1716434736.2006094456
19 26 27 28 34 35 42 44 50,11105 12904 13750 12666  9318  9788  8492  8367  9342,1716434736.2436182499
34 35 42 44 50,10204 12603  8604  9257  9358,1716434736.2866928577
35 42 44 50,14328 10079 12034  9535,1716434736.3296005726
35 42 44 50,14580 10302 14015  9629,1716434736.3724086285
35 42 50,14200 10905 10578,1716434736.4155340195
42,10787,1716434736.4585247040
42,11196,1716434736.5016355515
42,11609,1716434736.5444698334
42,11714,1716434736.5875031948
42,12153,1716434736.6358087063
