TAX,ADC,TS
42 50,10961 10297,1716432836.0200653076
42 50,10802 10397,1716432836.0631144047
42 50,10859 10054,1716432836.1059770584
42 44 50,11316 12987  9110,1716432836.1490914822
42 44 50,10665 12962  8154,1716432836.1920418739
42 44 50,10591 12895  7358,1716432836.2350361347
42 44 50,10639 12327  6113,1716432836.2782280445
42 44 50,11321 12147  5923,1716432836.3213093281
34 42 44 50,11887 11289 12159  5593,1716432836.3642339706
34 35 42 44 50 52,11839 14643 11195 12145  5415 11772,1716432836.4072873592
34 35 42 44 50 52,11927 14656 10984 12228  5202 10711,1716432836.4502878189
27 34 35 42 44 45 50 52,13594  9116 14020 10357 12377 12209  5215  7091,1716432836.4932999611
26 27 34 35 42 44 45 50 52,11665 13241  7268 12256  9640 10084 11912  4846  6595,1716432836.5362496376
26 27 28 34 35 42 44 45 50 52 53,11282 10653 12325  7051 11270  8720  9940 11969  4677  6543 12391,1716432836.5792305470
26 27 28 34 35 42 44 45 50 52 53,11241  8241 11977  6937 10996  7323  8843 11677  4277  6255  6772,1716432836.6222708225
26 27 28 34 35 36 42 44 45 50 52 53,10993  7535 11598  6625 11032 13316  6515  8653  8708  3982  6125  6557,1716432836.6653470993
19 26 27 28 34 35 36 42 44 45 50 52,10261 10806  7710 11021  6486 12251 12192  7277  7947 11137  4300  6001,1716432838.4282672405
19 26 27 28 34 35 36 42 44 45 50 52,10758 11238 10002 11603  6931 10561 12488  8683  8402 11863  4564  6308,1716432838.4713048935
26 27 28 34 35 36 42 44 50 52,11316 10034 12327  7785 10882 16091 10321  9467  5281  7694,1716432838.5142700672
26 27 34 35 42 44 50 52,11810 12027 12361 11693  8173 11353  5311 15025,1716432838.5572884083
34 35 42 44 50,12055 11526  9917 11356  5865,1716432838.6003105640
34 35 42 44 50,12563 15462 10098 11716  6530,1716432838.6432476044
42 44 50,11112 11999  7486,1716432838.6862373352
42 44 50,10922 12868  8632,1716432838.7293055058
42 44 50,11014 13061  9468,1716432838.7722487450
42,10469,1716432838.8152616024
42,8417,1716432838.8581962585
42,8369,1716432838.9012417793
42,10729,1716432838.9441316128
42,10941,1716432838.9871940613
