TAX,ADC,TS
42,12476,1716434746.7473115921
42,12513,1716434746.7903039455
42,12255,1716434746.8332750797
42,10683,1716434746.8762547970
42,9866,1716434746.9192526340
42,9762,1716434746.9622743130
42 50,9847 10451,1716434747.0052745342
42 50,9891 10111,1716434747.0485301018
42 44 50,11492 13073  7336,1716434747.0915317535
42 44 50,11547 12921  7035,1716434747.1342978477
42 44 50,11511 12546  7427,1716434747.1772863865
42 44 50,11491  9817  6792,1716434747.2203154564
42 44 50,11431  9391  6806,1716434747.2632820606
27 35 42 44 50,12998 15776 10197  9663  6930,1716434747.3063447475
19 26 27 34 35 42 44 50 51,10952 12534 13659 10667 15247  9519  8237  6724 12941,1716434747.3493337631
19 26 27 28 34 35 42 44 50 51,10864 12023 13464 12625  9109 15110  8059  7570  6661 11475,1716434747.3923349380
19 26 27 28 34 35 41 42 44 45 50 51,10708 11830 13367 12200  9080 14912 12805  6530  6695 11711  6687 11134,1716434747.4353108406
19 26 27 28 34 35 41 42 44 45 50 51,10373 11760 13837 12079  8885 13694 12569  5464  6056 11620  6036 10935,1716434747.4783742428
19 26 27 28 34 35 41 42 44 45 50 51,8403 11226  8987 11255  7966  8590 12336  5638  6088 11958  5868 10431,1716434749.4133465290
19 26 27 28 34 35 42 44 50 51,10320 11346 10226 11733  8263  8923  7738  7232  6718 11083,1716434749.4563262463
19 26 27 28 34 35 42 44 50 51,11066 11707 13870 12586 10626 13277  9167  7859  7212 11223,1716434749.4993848801
26 27 34 35 42 44 50,13992 13455 10679 12930  9436  9091  7390,1716434749.5424511433
35 42 44 50,14443 10634  9730  7023,1716434749.5854253769
35 42 44 50,14531 10571  9713  7746,1716434749.6283841133
42 50,11315  7313,1716434749.6712086201
42 50,11593  7783,1716434749.7142291069
42 50,11714 10989,1716434749.7572474480
42,11748,1716434749.8002455235
42,12825,1716434749.8432259560
42,12904,1716434749.8862166405
