TAX,ADC,TS
42,13571,1716431828.4621107578
42,13010,1716431828.5050287247
42,12500,1716431828.5479514599
42,12504,1716431828.5909421444
42,12049,1716431828.6339685917
42,10543,1716431828.6769528389
42,11199,1716431828.7198972702
42,11060,1716431828.7629866600
42 44,11269 13287,1716431828.8059933186
42 44 50,11529 12489 11343,1716431828.8489935398
42 44 50,10995  9633 10079,1716431828.8920066357
42 44 50,11570  9634 10046,1716431828.9349882603
42 44 50,11701  8183 10083,1716431828.9780342579
42 44 50,11501  7937  9797,1716431829.0210263729
42 44 50,11380  8834  9660,1716431829.0640659332
42 44 50,10606  7771  9306,1716431829.1069576740
42 44 50,10559  7427  8797,1716431829.1500802040
42 44 50,10918  7213  8279,1716431829.1931304932
42 44 45 50,10620  7572 12363  7845,1716431829.2361633778
28 42 44 45 50 51,12527 10643  7472 12359  7010 13699,1716431829.2791261673
27 28 42 44 45 50 51,12231 12091 10532  7155 11612  6496 11475,1716431829.3220944405
27 28 35 42 44 45 50 51 53,12014 11715 15847 10574  6685 11855  6349 11331 10767,1716431829.3651401997
27 28 35 42 44 45 50 51 53,12052 11662 15224 10546  6251 11983  6133 11103  7995,1716431829.4080264568
26 27 28 34 35 42 44 45 50 51 53 61,12334 11911 11771 13007 15248 10389  6010  9103  5966 11029  7847 11833,1716431829.4511156082
26 27 28 34 35 41 42 44 45 50 51,11492  8030 11405 12055 14593 12749 10704  5838 11693  5898 10968,1716431831.5580122471
26 27 28 34 35 42 44 45 50 51,11494  8250 11534 12137 14196 10974  6977 13075  6202 11274,1716431831.6009976864
26 27 28 34 35 42 44 50,13426  8478 11440 11960 14013 11102  6804  6474,1716431831.6440043449
27 28 34 35 42 44 50,11698 11555 11803 14019 11154  7509  8181,1716431831.6869835854
27 34 35 42 44 50,11637 15635 14610 11250  8207  8953,1716431831.7299180031
27 42 44 50,11434 11189  8496  9530,1716431831.7728955746
27 42 44 50,15069 11446  8979  9236,1716431831.8159785271
42 44 50,11374  8438  9537,1716431831.8589484692
42 44 50,11351  9390 10028,1716431831.9019901752
42 44 50,11603 12267 10801,1716431831.9449367523
42 44,11307 13509,1716431831.9879741669
42,11431,1716431832.0309698582
42,14697,1716431832.0739619732
