TAX,ADC,TS
42,13141,1716432703.4089715481
42,12340,1716432703.4519524574
42,11955,1716432703.4950058460
42,11744,1716432703.5381386280
42,8453,1716432703.5811054707
42,7689,1716432703.6239409447
42 44 50,8852 13468 10744,1716432703.6669657230
42 44 50,8323 13021  9631,1716432703.7099833488
35 42 44 50,16165  8201 12529  9131,1716432703.7529561520
35 42 44 50,15640  7649 10349  8781,1716432703.7960381508
19 35 42 44 50,11185 15990  6748 10031  8956,1716432703.8390638828
19 35 42 44 50,10902 15112  6591 10368  9278,1716432703.8820664883
19 27 28 34 35 42 44 50,11367 15468 13214 11910 15442  5633  9465  8131,1716432703.9251201153
19 27 28 34 35 42 44 50,11458 12849 12546 11475 14872  5185  8487  6443,1716432703.9681251049
19 27 28 34 35 42 44 45 50,11065 13533 12157  9338 13929  4742  7110 12663  6451,1716432704.0111074448
19 27 28 34 35 42 44 45 50,11071 13316 12130  8287  9914  4591  6638 11880  5976,1716432704.0540294647
18 19 27 28 34 35 42 44 45 50,12453 11104 13632 11932  7976  9802  4477  6228 11868  5737,1716432704.0970327854
19 26 27 28 34 35 42 44 45 50 52,10512 11270 12866 11043  6082  7373  4552  5306 11320  5460 14888,1716432706.0320608616
26 27 28 34 35 42 44 50,11519 13074 10859  6241  8133  5004  5422  6126,1716432706.0749468803
26 27 28 34 35 42 44 50,11691 13331 11114  6575  8327  5966  6240  6155,1716432706.1178972721
26 27 28 34 35 42 44 50,12799 13451 11304  6808  9207  7421  8947  6340,1716432706.1609034538
28 34 35 42 44 50,11644  9005  9427  7477  9555  7297,1716432706.2039477825
28 34 35 42 44 50,12005 15703 13089  7496  9364  8693,1716432706.2468984127
42 44 50,8479 11830  8214,1716432706.2898530960
42 44 50,10025 12990  9066,1716432706.3328459263
42 50,11385  9547,1716432706.3758385181
42,11227,1716432706.4188492298
42,11897,1716432706.4618401527
