TAX,ADC,TS
42,13661,1716440801.7845170498
42 50,12548 10374,1716440801.8275136948
42 50,12439 10038,1716440801.8704946041
42 44 45 50,12367 13231 12604 10031,1716440801.9135043621
42 44 45 50,12240 12831 11565  9894,1716440801.9564769268
42 44 45 50 53,10895 12922 11542  9861  8901,1716440801.9995369911
42 44 45 50 53 61,10708 12725 11626  9895  8635 10451,1716440802.0424909592
42 44 45 50 51 53 61,8879  9363 11634  9943 13083  7999  7814,1716440802.0855658054
42 44 45 50 51 53 61,8455  8025 11390  7713 11791  7847  7481,1716440802.1285924911
42 44 45 50 51 53 61,8206  7556  8931  7557 11231  6767  7135,1716440802.1714208126
42 44 45 50 51 53 61,8284  6663  8778  6606 11074  6380  6971,1716440802.2145297527
42 44 45 50 51 53 61,7998  6383  8805  6114 10710  6204  6877,1716440802.2574818134
27 28 42 44 45 50 51 52 53 60 61,11923 12215  7555  5910  8606  5379  8456 15870  5745 14377  6779,1716440802.3003001213
27 28 35 42 44 45 50 51 52 53 60 61,12114 11674 13808  6491  6270  6687  5233  8256 14632  5217 15113  6789,1716440804.4075198174
35 42 44 45 50 51 53 61,15656  7879  8065  8587  6987 10753  6481  7186,1716440804.4505007267
42 44 45 50 51 53 61,8324  8467  8753  9566 11764  6993  7582,1716440804.4935770035
42 44 45 50 53,11069 11006 11213  9657  8971,1716440804.5363402367
42 44 45 50,10983 13068 11682  9946,1716440804.5794961452
42 44 50,12231 12817  9951,1716440804.6223511696
42 50,12645 10061,1716440804.6654126644
50,10032,1716440804.7082242966
50,10815,1716440804.7514512539
