TAX,ADC,TS
50,10027,1716440476.0064122677
50,9838,1716440476.0494186878
42 50,13405  9939,1716440476.0923845768
42 50,12461  9715,1716440476.1354539394
42 50,12181  9633,1716440476.1784689426
42 44 50,12125 10759  9739,1716440476.2214722633
42 44 45 50 53,12173 10669 11548  9643  8819,1716440476.2644541264
42 44 45 50 53 61,10908 12803 11627  9454  8189  7858,1716440476.3074526787
42 44 45 50 51 53 61,9655 12735 11913  9483 12002  7212  7821,1716440476.3504588604
42 44 45 50 51 52 53 61,7599 12613 12021  9350  8897 15925  6818  7658,1716440476.3934745789
42 44 45 50 51 52 53 61,8714 10498  8927  7224  9464 14719  6206  7507,1716440476.4364671707
42 44 45 50 51 52 53 61,7576  7363  8411  6852  8867 10565  5811  7114,1716440476.4794192314
42 44 45 50 51 52 53 61,7170  6118  8295  6000  8461 10472  5723  6970,1716440476.5225839615
28 42 44 45 50 51 52 53 60 61,12078  6170  5691  8065  5931  8379  9902  5247 15593  6752,1716440476.5656518936
28 42 44 45 50 51 52 53 60 61,11561  6006  5615  7950  5889  8525  8314  5141  8263  6784,1716440476.6084036827
28 34 35 42 44 45 50 51 52 53 60 61,11637 12379 12214  5270  5219  7694  5672  8324  7976  4929  6866  6591,1716440476.6514382362
28 34 35 42 44 45 50 51 52 53 60 61,10799  6184  9711  3517  3818  7117  4580  7092  7380  4084  5043  6170,1716440478.6294360161
28 34 35 42 44 45 50 51 52 53 60 61,10946  7138 10120  4312  4281  7281  4963  7283  7669  4483  6191  6501,1716440478.6723625660
28 34 35 42 44 45 50 51 52 53 60 61,11301  8977 10912  4716  4767  7517  5097  8340  7610  4636 12099  6617,1716440478.7154848576
28 35 42 44 45 50 51 52 53 61,11467 13805  5720  5872  7949  5282  8421  9621  5023  6909,1716440478.7584269047
35 42 44 45 50 51 52 53 61,14309  6300  6696 11128  5755  8463  9973  5706  7299,1716440478.8014307022
42 44 45 50 51 52 53,7333  8946 11564  7221  8741 12181  8282,1716440478.8443486691
42 44 50 51 53,7960  9881  7210 11938 11420,1716440478.8873996735
42 50,10060  7143,1716440478.9304194450
50,7374,1716440478.9734175205
50,9559,1716440479.0164289474
