TAX,ADC,TS
42,11519,1716437469.5991137028
42 44,11923 13531,1716437469.6420705318
42 44,11776 13207,1716437469.6850907803
42 44,11506 13069,1716437469.7280960083
42 44,11223 12904,1716437469.7710886002
42 44,10948 12858,1716437469.8141686916
42 44 50,11089 13088 10777,1716437469.8570523262
42 44 50,11444 12965 10565,1716437469.9000396729
42 50,11506 10089,1716437469.9430460930
42 50,11439  9957,1716437469.9860844612
42 50,10954  9855,1716437470.0290477276
42 44 45 50,10990 14314 13709 10031,1716437470.0719933510
42 44 45 50,10608 13063 13604  9953,1716437470.1151249409
42 44 45 50,10651 12991 11980  9933,1716437470.1581175327
28 42 44 45 50 53,12557 10652 13184 11908  9846 11345,1716437470.2010910511
28 42 44 45 50 53,11809  9732 13041  8875  9788  9005,1716437470.2440142632
28 42 44 45 50 53,11565  7649 10579  8649  9703  8634,1716437470.2871017456
26 28 34 42 44 45 50 53,11949 11465 12820  7698 10455  8432  9642  8576,1716437470.3302023411
26 28 34 42 44 45 50 53,11872 11187 12559  7395  8969  8167  7746  8027,1716437470.3731844425
26 28 34 42 44 45 50 53 61,11447 11185 12442  6568  7534  8558  7555  8307  7645,1716437470.4161279202
19 26 27 28 34 42 44 45 50 51 53 61,10458 11573 13244 11542 12941  5355  6519  8305  7403 12551  8073  7401,1716437470.4591801167
19 26 27 28 42 44 45 50 51 53 61,10241 11283 13066 11400  5236  6226  8093  6639 11647  7980  7201,1716437470.5022141933
19 26 27 28 35 42 44 45 50 51 53 61,10115 11086 13045 11318 13947  4962  6047  7998  6596 11245  7374  7100,1716437470.5451765060
19 26 27 28 34 35 42 44 45 50 53,10119 11147 13432 11172 10194 11263  7608  9131  7998  7223  7396,1716437472.7380480766
19 26 27 28 34 35 42 44 45 50 53,10180 11421 13248 11333 13540 14499  8658 10124  8565  7463  8121,1716437472.7810969353
19 26 27 28 42 44 45 50 53,10513 11568 13338 11564  8642 10453  8939  7638  8751,1716437472.8240954876
19 26 28 42 44 45 50,14510 11579 11732  8582 12556  8435  7704,1716437472.8671009541
26 28 42 44 45 50,11905 11649  8734 12908 11635  8056,1716437472.9100556374
28 42 44 45 50,11985  8861 13363 11975  8665,1716437472.9530575275
42 44,9333 14979,1716437472.9960451126
42 44,9488 14739,1716437473.0389971733
42 44,9951 16162,1716437473.0820021629
42 44,9483 15977,1716437473.1250529289
42 44,10221 14409,1716437473.1680204868
42 44,10371 13721,1716437473.2110631466
42 44,10259 13070,1716437473.2540004253
42 44,10663 13102,1716437473.2969696522
42 44,10061 13875,1716437473.3401176929
42,10186,1716437473.3829123974
42,11513,1716437473.4258704185
42,12549,1716437473.4689593315
