TAX,ADC,TS
11 28 44,10484 11886 14534,1716284413.4235582352
11 20 28 44,9421 16314 11169 13263,1716284413.4665544033
11 28 42 44,9511 11028 13413 13179,1716284413.5095663071
11 28 42 44,9720 11174 10551 13197,1716284413.5522537231
11 27 28 42 44,10096 12352 11756 10542 13165,1716284413.5955142975
11 19 27 28 42 44,9941 11353 11807 11522 10554 12777,1716284413.6384596825
11 19 27 28 42 44,9669 10306 11652 11220 10385 12773,1716284413.6816036701
11 19 27 28 42 44,9530 10169 11414 11216  9979 13197,1716284413.7242865562
3 11 19 27 28 42 44,11529  9629 10162 11492 11287  9411 12888,1716284413.7675395012
3 11 19 27 28 42 44,9629  9779 10300 11537 11333  9379 12820,1716284413.8105671406
3 11 19 27 28 42 44,9392  9505  9282  9335 10893  8913 12820,1716284413.8535726070
3 11 19 26 27 28 42 44,9104  9573  7585 11865  9350 10740  8125 12853,1716284413.8965344429
3 11 19 20 26 27 28 29 42 44,8839  9491  7316 16102 11552  9227 10818 11901  7997 12899,1716284413.9395968914
3 11 19 20 26 27 28 29 42 44,8564  9359  6915 15160 11370  9137 10758 11517  7694 12751,1716284413.9826128483
3 11 19 20 26 27 28 29 42 44,5765  9321  6082 14686 11251  9066 10726 11221  7108 12502,1716284414.0255787373
3 11 19 20 26 27 28 29 34 42 44,5649  9279  5792 14869 11310  9111 10719 11025 13477  6196 12388,1716284414.0685174465
3 11 19 20 26 27 28 29 34 42 44,5525  9151  5417 14366 11260  8947 10792 11023 12403  6050 11383,1716284414.1116108894
3 11 19 20 26 27 28 29 34 42 44,5440  9065  5289 14263 11122  8874 10787 11101 12218  5975 11018,1716284414.1546192169
3 11 19 20 26 27 28 29 34 36 42 44,5329  8972  5151 13928 10997  8885 11014 11018 12131 14802  6068  8411,1716284414.1974415779
3 11 19 20 21 26 27 28 29 42 44,8559  9010  5507 14289 11255 11008  9051 11064 11774  8146 12424,1716284416.6915633678
3 11 19 20 21 26 27 28 29 42 44,8802  9163  5932 14606 11547 11112  9138 10961 12071  8892 12267,1716284416.7345130444
3 11 19 26 27 28 42 44,14330  8870  6115 11457  9197 10770  8831 12363,1716284416.7775173187
11 19 27 28 42 44,8767  6381  9100 10794  9243 12938,1716284416.8202311993
11 19 27 28 42 44,8875  6715  9136 10857 10260 12931,1716284416.8635194302
11 19 27 28 44,9626  7054 11225 11016 12967,1716284416.9065623283
11 19 27 28 44,9849  7685 11331 11194 13380,1716284416.9494087696
11 19 27 28,10193  8433 11709 11382,1716284416.9923524857
11 19 27 28,10197 10239 11865 11362,1716284417.0354974270
11 19 27 28,10295 10408 11884 11484,1716284417.0785202980
11 19 27 28,10775 10942 12260 11955,1716284417.1215538979
