TAX,ADC,TS
11,13527,1716279211.2384355068
11,12254,1716279211.2813701630
11,11499,1716279211.3244159222
11,11061,1716279211.3673903942
11,10513,1716279211.4105124474
11,10178,1716279211.4535465240
11,9826,1716279211.4964590073
11,9827,1716279211.5394408703
11,9334,1716279211.5824716091
11,9197,1716279211.6254165173
11,8955,1716279211.6683762074
2 11,15957  9016,1716279211.7114779949
2  3 11,14422 14474  9161,1716279211.7544827461
2  3 11,13870 10138  9197,1716279211.7974748611
2  3 11,13966  8527  9187,1716279211.8403096199
2  3 11 19,15156  6364  9160 14977,1716279211.8834247589
2  3 11 19 28,15426  6084  9326 10206 11999,1716279211.9264724255
2  3 11 19 28,13481  5828  8968 10052 11675,1716279211.9694728851
2  3 11 19 28,13988  5544  9017  9738 11195,1716279212.0124273300
2  3 11 19 21 28,13476  5411  8870  9655 12400 11187,1716279212.0554087162
2  3 11 19 21 28,13232  5310  8777  9454 11640 11271,1716279212.0985124111
2  3 11 19 21 27 28,13526  5045  7756  7009 11299 12888 11559,1716279212.1414532661
2  3  4 11 19 20 21 27 28 29,13746  4669 11563  7707  6168 15955 11263  9493 11801 13170,1716279212.1843757629
2  3  4 11 19 20 21 27 28 29,14045  4614 11484  7672  5862 15746 11181  9405 11811 12255,1716279212.2274765968
2  3  4 11 19 20 21 26 27 28 29,13869  4523 10711  7641  5723 14767 11105  9693  9373 11749 11820,1716279212.2705466747
2  3  4 11 19 20 21 26 27 28 29 34,13489  4057  9909  7352  5225 14472 10845  9308  9298 11740 11465 13637,1716279212.3134355545
3  4 10 11 18 19 20 21 26 27 28 29,3682  9022 10184  6969 11024  4496 12910 10585  8860  8813 10800 11221,1716279214.0345101357
3  4 10 11 18 19 20 21 26 27 28 29,3891  9123 12250  7220 11252  4817 13944 10901 16112  9295 10918 11735,1716279214.0775058270
3  4 11 19 20 21 27 28,3901  9089  7106  4841 14498 10651  9060 10870,1716279214.1204977036
3  4 11 19 20 21 27 28,3913  9206  7174  5643 15744 10914  9293 10985,1716279214.1634721756
3  4 11 19 21 27 28,4007  9482  7292  6805 11066  9620 11090,1716279214.2065198421
3  4 11 19 21 27 28,4105 10006  7332  9158 11223 11714 11414,1716279214.2494997978
3 11 19 28,4584  7313  9481 11852,1716279214.2924942970
3 11 19,5159 8078 9449,1716279214.3354039192
3 11 19,5433 8603 9803,1716279214.3784527779
3 11 19,5777  8822 10950,1716279214.4215099812
3 11,7682 8699,1716279214.4644691944
3 11,9383 8714,1716279214.5075461864
2 11,14920  8792,1716279214.5504775047
11,9005,1716279214.5934350491
11,9485,1716279214.6364765167
11,9517,1716279214.6793966293
11,9986,1716279214.7224576473
11,10387,1716279214.7654354572
11,11171,1716279214.8084790707
11,12506,1716279214.8513989449
