TAX,ADC,TS
3 11 19 27 28,10357 10127 10822 10377 12618,1716283770.9604053497
3 11 19 27 28,10354 10107 10703 10340 12586,1716283771.0034816265
3 11 19 27 28,10311 10079 10724 10267 12543,1716283771.0463786125
3 11 19 27 28,10024  9975 10565 10227 12158,1716283771.0893821716
3 11 19 27 28,9673  9734 10493 10003 12190,1716283771.1321530342
3 11 19 20 27 28,7579  9535 10053 14995  9557 11937,1716283771.1754834652
3 11 19 20 27 28,6102  9300  9551 14624  9353 11620,1716283771.2184784412
3 11 19 20 27 28,5948  9270  8859 13909  9235 11368,1716283771.2613756657
3 11 19 20 26 27 28,5869  9281  7777 13274 11831  9266 11377,1716283771.3043894768
3 11 19 20 26 27 28,5708  9282  7015 12997 11543  9237 11486,1716283771.3474695683
3 11 19 20 26 27 28 29,5604  9160  6652 12946 11349  8945 11444 14627,1716283771.3904623985
3 11 19 20 26 27 28 29 34 36,5411  9055  6043 12499 11375  7953 11479 11893 12771 13863,1716283771.4334790707
3 11 19 20 21 26 27 28 29 34 36 44,4652  9026  5808 12236 14669 11302  7854 11455 11442 12477 14051 14018,1716283771.4764301777
2  3 11 18 19 20 21 26 27 28 34 36,14015  5287  8393 12138  4671 11503 10896 11104  7486 10646  9926 12768,1716283773.4974689484
2  3 11 19 20 21 26 27 28 36,14387  5409  8895  4999 11870 11132 11010  7506 10865 13596,1716283773.5403361320
2  3 11 19 20 21 26 27 28 36,14398  5609  9120  5796 12497 11529 11341  9064 10996 14307,1716283773.5833106041
2  3 11 19 20 27 28,14988  5652  9075  5995 12694  8783 10883,1716283773.6264305115
2  3 11 19 20 27 28,15888  9135  9276  8853 13707  9371 11386,1716283773.6694598198
2  3 11 19 27 28,16249  9587  9478  9917  9626 12538,1716283773.7122964859
2 11 19 27,16098  9259  9829  9221,1716283773.7552373409
11 19 27,9325 10030  9527,1716283773.7983186245
11 19 27,9714 10492 11863,1716283773.8412904739
11 19 27,9879 10667 12002,1716283773.8843562603
