TAX,ADC,TS
11 28 44,10078 11135 13114,1716284549.8284456730
11 28 44,10023 11154 13117,1716284549.8717477322
11 28 42 44,10120 11139 13659 13072,1716284549.9147548676
11 28 42 44,10160 11239 12827 13017,1716284549.9577386379
11 28 42 44,10031 11135 12915 12871,1716284550.0005741119
11 28 42 44,9891 11077 12863 12867,1716284550.0437254906
11 27 28 42 44,9968 15383 11229 12964 13057,1716284550.0866913795
11 19 27 28 42 44,10167 10799 15310 11433 12973 12941,1716284550.1297473907
11 19 27 28 42 44,10125 10675 11793 11630 12687 12934,1716284550.1726036072
11 19 27 28 42 44,9861 10342 11395 11562 12850 13037,1716284550.2157609463
3 11 19 26 27 28 42 44,15052 10086 10599 12038 11477 11762 12529 12717,1716284550.2587280273
3 11 19 26 27 28 42 44,14280  9958 10326 11808 11348 11539 12127 12772,1716284550.3017470837
3 11 19 26 27 28 42 44,14512  9885 10299 11759 11182 11413 11838 12677,1716284550.3446404934
3 11 19 26 27 28 35 42 44,14170  9662 10102 11384 11135 11277 16325 11607 12651,1716284550.3877558708
3 11 19 26 27 28 29 35 42 44,8286  9757  8886 11258 10985 11262 12796 16072 11367 10486,1716284550.4307432175
3 11 19 26 27 28 29 35 42 44,8007  9682  8586 11161 10932 11215 11918 15879  9511 10282,1716284550.4737653732
3 11 19 20 26 27 28 29 35 42 44,7784  9592  8222 16183 10978 10842 11140 11592 15688  8935 10190,1716284550.5166978836
3 11 19 20 26 27 28 29 35 42 44,7425  9399  7150 15798  9982  9193 11009 11097 15898  9000  9544,1716284550.5597763062
3 11 19 20 26 27 28 29 35 36 42 44,7497  9203  6739 14480  9389  7180 10606 11273 14215 15886  9797  9678,1716284553.0537309647
3 11 19 20 26 27 28 29 35 36 42 44,7718  9414  7798 14866 10933  7577 10819 11664 14388 15924 11410 10443,1716284553.0965764523
3 11 19 20 26 27 28 35 36 42 44,13115  9346  8529 15990 11108  8627 10693 15314 15895 11711 10702,1716284553.1396799088
3 11 19 20 26 27 28 36 42 44,15124  9386  9108 16363 11309  9447 10771 16101 11961 11444,1716284553.1826715469
11 19 26 27 28 36 42 44,9631 10155 11433 10160 11045 16289 12673 11121,1716284553.2256581783
11 19 27 28 42 44,9550 10032 10808 10999 12802 13093,1716284553.2685472965
11 19 27 28 44,9757 10361 13861 11055 12818,1716284553.3116629124
11 27 28 44,9451 13724 10930 15217,1716284553.3546378613
11 27 28,9611 14153 11090,1716284553.3976359367
28,10727,1716284553.4404768944
28,11162,1716284553.4836044312
28,11227,1716284553.5267891884
28,11140,1716284553.5697355270
28,11133,1716284553.6127233505
28,11272,1716284553.6558234692
