TAX,ADC,TS
28,11733,1716181444.2911686897
28,11797,1716181444.3341205120
28,11825,1716181444.3771588802
28,11567,1716181444.4201860428
28,11386,1716181444.4630372524
28,11354,1716181444.5061106682
28,11303,1716181444.5491492748
28,11105,1716181444.5921492577
28,10943,1716181444.6351444721
28 42,10875 12453,1716181444.6780984402
28 42,11128 12323,1716181444.7210001945
28 42,10953 12191,1716181444.7640488148
28 42,10972 12161,1716181444.8070757389
28 42,10819 12150,1716181444.8499503136
28 42,10704 12066,1716181444.8931002617
28 42,10688 12015,1716181444.9361119270
28 42,10595 11884,1716181444.9789452553
28 42,10479 11985,1716181445.0220441818
28 42,10457 11930,1716181445.0650079250
28 42,10343 12002,1716181445.1080193520
11 28 42,10979 10437 11935,1716181445.1509382725
11 28 42,10341 10463 11817,1716181445.1939454079
11 28 42 45,10140 10460 11971 13375,1716181445.2369949818
11 28 42 45,9988 10677 11978 12311,1716181445.2801213264
11 28 42 45,9854 10575 11781 11975,1716181445.3230257034
11 28 42 45,9776 10617 11791 11784,1716181445.3659589291
11 28 42 45,9781 10584 11693 11582,1716181445.4090626240
11 28 42 45,9681 10602 11565 11505,1716181445.4520614147
11 28 42 45,9630 10567 11431 11477,1716181445.4949398041
11 28 42 45,9581 10551 11511 11492,1716181445.5380308628
3 11 28 42 45,11095 10056 10691 11449 11457,1716181445.5810375214
3 11 28 42 45 53,10481  9919 10728 11487 11622 14581,1716181445.6242227554
3 11 28 42 45 53,10218  9992 10691 11547 11540 14514,1716181445.6668968201
3 11 28 42 45 53,10018  9894 10699 11375 11547 14314,1716181445.7100467682
3 11 28 42 45 53,9911  9920 10711 11269 11490 14013,1716181445.7530543804
3 11 28 42 45 53,9517  9702 10598 11261 11503 14009,1716181445.7959895134
3 11 28 42 45 53,9250  9648 10572 11253 11454 14021,1716181445.8389303684
3 11 28 42 44 45 53,9143  9592 10559 11319 15023 11638 14091,1716181445.8820679188
3 11 28 29 42 44 45 53,9164  9653 10651 12650 11380 14626 11762 14207,1716181445.9250404835
3 11 28 29 42 44 45 50 53,9135  9714 10691 11766 11409 14055 11718 11611 14171,1716181445.9680559635
3 11 28 29 42 44 45 50 53,9190  9645 10623 11476 11367 13653 11701 10606 14149,1716181446.0110652447
3 11 28 29 42 44 45 50 53,9089  9589 10546 11478 11190 13544 11670 10505 14091,1716181446.0540733337
3 11 28 29 42 44 45 50 53,9057  9593 10545 11350  9236 13471 11655 10521 13995,1716181446.0970191956
3 11 28 29 42 44 45 50 53,6780  9598 10540 11207  8989 13175 11607 10425 13850,1716181446.1400423050
3 11 28 29 42 44 45 50 53,6700  9576 10548 11236  8918 13226 11596 10362 13941,1716181446.1830105782
3 11 28 29 42 44 45 50 53,6321  9537 10592 11041  8921 13075 11548 10249 13903,1716181446.2259600163
3 11 28 29 42 44 45 50 53,6232  9538 10518 11057  8739 12737 11462 10185 13305,1716181446.2688751221
3 11 28 29 42 44 45 50 53,6156  9467 10457 11090  8768 12687 11596 10149 12089,1716181446.3120174408
3 11 28 29 42 44 45 50 53 61,6125  9497 10390 11138  8684 12767 11593 10207 12052 10861,1716181446.3549859524
3 11 20 28 29 42 44 45 50 53 61,6121  9481 15621 10507 11021  8736 12575 11697 10212 12269  8586,1716181446.3979094028
3 11 20 28 29 42 44 45 50 53 61,6098  9472 13768 10454 10862  8553 12537 11514 10136 12346  8123,1716181446.4407830238
3 11 20 28 29 42 44 45 50 53 61,6153  9447 13247 10412 10798  8613 12407 11544 10011 13183  7705,1716181446.4839451313
3 11 20 28 29 42 44 45 50 53 61,6057  9510 13185 10423 10691  8557 12318 11456  9993 13128  7355,1716181446.5269219875
3 11 20 28 29 42 44 45 50 53 61,5986  9505 13046 10477 10648  8435 12384 11312  9927 13129  7282,1716181446.5699102879
3 11 20 28 29 42 44 45 50 53 61,5962  9389 12641 10450 10558  8437 12467 11319  9909 12793  7248,1716181446.6126980782
3 11 20 28 29 42 44 45 50 53 61,5947  9370 12521 10454 10548  8510 12509 11309  9971 12673  7217,1716181446.6559455395
3 11 20 26 28 29 42 44 45 50 53 61,6019  9578 12538 11466 10678 10598  8207 12445 11289  9969 12707  7160,1716181446.6988251209
3 11 20 28 29 36 42 44 45 50 53 61,6529  9147 12427 10579 10828 12839 10090 12471 11010 10332  9185  8787,1716181450.8265466690
3 11 20 28 29 42 44 45 50 53,8867  9123 13236 10485 10690 10050 12487 10791 10312  8535,1716181450.8695716858
3 11 20 28 29 36 42 44 45 50 53,8811  9043 14424 10418 10699 16312  9813 12528 10915 10346  8588,1716181450.9125626087
3 11 20 28 29 36 42 44 45 50 53,8911  9157 14700 10506 10757 16291  9974 12609 10949 10407  8529,1716181450.9556045532
3 11 20 28 29 36 42 44 45 50 53,9025  9203 15062 10519 10789 16350 10132 12515 11105 10437  9989,1716181450.9986002445
3 11 28 29 36 42 44 45 50 53,9007  9201 10465 10952 16201 10151 12810 11101 10599 10570,1716181451.0414829254
3 11 28 29 42 44 45 50 53,9080  9240 10523 11074 10204 12901 11170 11278 10604,1716181451.0845038891
3 11 28 29 36 42 44 45 53,9137  9239 10545 11202 16358 10183 13083 11186 10560,1716181451.1275634766
3 11 28 29 36 42 44 45 53,9199  9239 10473 11446 16346 10158 13505 11237 10680,1716181451.1705336571
3 11 28 29 36 42 44 45 53,9382  9280 10573 11544 16375 10239 13751 11216 10749,1716181451.2135517597
3 11 28 29 36 42 44 45 53,9682  9407 10528 11483 16363 10320 13704 11325 10716,1716181451.2565736771
11 28 29 42 45 53,9247 10520 11554 10190 11323 10696,1716181451.2995975018
11 28 29 42 45 53,9282 10549 11932 10230 11240 10803,1716181451.3425383568
11 28 42 45 53,9212 10356 10153 11197 10671,1716181451.3855512142
11 28 42 45 53,9289 10363 10262 11137 11042,1716181451.4285285473
11 28 42 45 53,9280 10344 10285 11193 11493,1716181451.4714660645
11 28 42 45 53,9323 10396 10275 11240 12731,1716181451.5145506859
11 28 42 45 53,9360 10358 10366 11231 14586,1716181451.5575380325
11 28 42 45 53,9494 10435 10607 11389 14987,1716181451.6004469395
11 28 42 45 53,9560 10566 10647 11452 14909,1716181451.6435010433
11 28 42 45,9632 10547 10625 11301,1716181451.6864688396
11 28 42 45,9598 10462 10768 11403,1716181451.7293214798
11 28 42 45,9744 10502 10890 11436,1716181451.7725117207
11 28 42 45,9700 10570 10956 11453,1716181451.8154263496
11 28 42 45,9808 10538 11508 11951,1716181451.8584525585
11 28 42 45,11431 10417 11195 11675,1716181451.9014351368
28 42 45,10297 11775 11911,1716181451.9444351196
28 42,10341 11675,1716181451.9874942303
28 42,10226 12191,1716181452.0304358006
28 42,10378 12065,1716181452.0734419823
28 42,10428 12131,1716181452.1163148880
28 42,10454 13875,1716181452.1593940258
28,10457,1716181452.2023963928
28,10348,1716181452.2453982830
28,10306,1716181452.2883381844
28,10383,1716181452.3313906193
28,10502,1716181452.3743977547
28,10484,1716181452.4173469543
28,10683,1716181452.4603593349
28,10738,1716181452.5033586025
28,10809,1716181452.5463364124
28,10852,1716181452.5893628597
28,10891,1716181452.6323494911
28,10831,1716181452.6753485203
28,11000,1716181452.7182984352
28,11129,1716181452.7613391876
28,11302,1716181452.8043355942
28,11415,1716181452.8474068642
