TAX,ADC,TS
11,8440,1716191897.1762609482
11,8475,1716191897.2192602158
11,8516,1716191897.2622559071
11 28,8648 11242,1716191897.3051850796
11 28,8604 10822,1716191897.3482768536
11 28 29,8679 10823 15059,1716191897.3912591934
11 20 28 29,8664 13336 10962 12243,1716191897.4342756271
11 20 28 29,8546 12814 10949 12013,1716191897.4773049355
11 20 28 29,8446 11426 10731 11519,1716191897.5202724934
11 20 28 29,8414 11070 10659 11447,1716191897.5632727146
11 20 21 28 29,8370 10914 14372 10714 11415,1716191897.6063048840
11 20 21 28 29,8316 10495 13775 10752 11365,1716191897.6492738724
11 20 21 28 29 36,8219 10136 12908 10758 11106 13371,1716191897.6923327446
3 11 19 20 21 28 29 36 44,9788  8459 12103 10235 12332 10851  9278 13150 14224,1716191897.7355074883
2  3 11 19 20 21 26 28 29 36 44,14616  9018  8501 11786 10267 12132 11157 10974  9328 12543 12978,1716191897.7784934044
2  3 11 19 20 21 26 28 29 36 44,14335  7570  8488  9827 10196 13242 10983 11181  9196 12147 12570,1716191897.8215398788
2  3 11 18 19 20 21 26 27 28 29 36,11615  5413  6849 10663  6140  9255  9868 10908  8630 10466  7632 12666,1716191899.7995233536
2  3 11 19 20 21 27 28 29 36,14143  8460  6747  9621  9914 10051  8672 10370  8945 12233,1716191899.8424594402
2  3 11 19 20 21 27 28 29 36,14359  8798  8313  9790 10274 10262  8900 10489  9219 12656,1716191899.8854620457
2 11 20 21 27 28 29,14454  8230 10154 10229 10693 10381  9354,1716191899.9283726215
11 20 21 27 28 29,8205 10744 10440 11140 10487 10812,1716191899.9715948105
11 20 21 28 29,8236 11092 10536 10551 10823,1716191900.0144369602
11 20 21 28 29,8263 11346 10700 10655 10907,1716191900.0574336052
11 20 21 28 29,8392 12657 11132 10830 11325,1716191900.1004791260
11 28 29,8349 11046 11361,1716191900.1434285641
11 28 29,8365 11291 15271,1716191900.1864511967
11,8267,1716191900.2294211388
11,8438,1716191900.2725098133
11,8426,1716191900.3154940605
11,8451,1716191900.3639636040
