TAX,ADC,TS
11,11588,1716190648.0714342594
11,10141,1716190648.1144313812
11,9793,1716190648.1574227810
11 28,10196 12876,1716190648.2004480362
3 11 20 28,10033  9780 15426 11745,1716190648.2434475422
3 11 19 20 21 28,9671  9815 11818 14668 12877 11755,1716190648.2864279747
3 11 19 20 21 28,8499  9699 10806 14433 11930 11571,1716190648.3293673992
3 11 19 20 21 28 29,6393  9493 10342 13742 11614 11479 12921,1716190648.3723180294
3 11 19 20 21 28 29,6207  9336 10085 13570 11481 11311 12163,1716190648.4154267311
3 11 19 20 21 27 28 29,6057  9242  9097 12782 11278 13867 11130 11302,1716190648.4584231377
3 11 19 20 21 27 28 29,5891  9235  7928 12142 11114 13262 11052 10900,1716190648.5014595985
3 11 19 20 21 27 28 29,5536  8987  6535 11618 10896 12892 11163 10711,1716190648.5444524288
3 11 19 20 21 26 27 28 29,5555  9122  6293 11329 10785 11877 12674 11135 10791,1716190648.5874302387
3 11 19 20 21 26 27 28 29,5015  9087  5688 11140 10729  8994  8681 10945 10624,1716190648.6304337978
3 11 19 20 21 26 27 28 29 44,4411  8968  5007 11056 10676  8543  8377 10930 10426 13459,1716190648.6733889580
3 11 19 20 21 26 27 28 29 44,4252  8885  4937 10781 10580  8567  8462 11026 10378 12667,1716190648.7163767815
3 11 18 19 20 21 26 27 28 29 36 44,4059  8954 11419  4467 10456 10430  8361  8630  8707 10304 14323 12283,1716190648.7594432831
3 11 18 19 20 21 26 27 28 29 36,3740  7585 10626  3949  9741 10038  8119  8004  8407  9562 12382,1716190650.6083571911
3 11 19 20 21 26 27 28 29 36,3793  7714  4027  9748 10054  8173  8118  8707  9528 13055,1716190650.6512751579
3 11 19 20 21 26 27 28 29,3943  8723  4421  9909 10203  8894  8274 10521 10271,1716190650.6943104267
3 11 19 20 21 27 28 29,4079  8641  4883 10503 10261  8434 10587 10089,1716190650.7372803688
3 11 19 20 21 27 28 29,5079  8741  5225 10881 10509  8428 10671 10479,1716190650.7802817822
3 11 19 20 21 27 28 29,5691  9011  7038 11498 10882  9066 11244 11359,1716190650.8232901096
3 11 19 20 21 27 28 29,5826  9117  8485 11903 10957 10589 11170 12127,1716190650.8662753105
3 11 19 20 21 27 28,8097  9225 10065 12749 11168 11285 11285,1716190650.9092810154
3 11 19 20 21 28,9459  9326 10453 13722 11769 11958,1716190650.9522528648
11 20,8887 14091,1716190650.9952430725
11,9029,1716190651.0382068157
11,9746,1716190651.0811986923
11,10315,1716190651.1242084503
