TAX,ADC,TS
11 28,10951 12320,1716191114.9144854546
11 28,10914 12198,1716191114.9575269222
11 28,10883 12181,1716191115.0003237724
11 20 28,9939 15321 11559,1716191115.0435883999
11 20 28,9370 13397 11316,1716191115.0866663456
11 20 28,8967 12002 10982,1716191115.1296153069
11 20 28 29,8916 11795 11108 12411,1716191115.1726582050
3 11 19 20 28 29,8487  9206 11271 11451 11223 11523,1716191115.2157123089
3 11 19 20 28 29,7975  8988 10149 10997 11103 11050,1716191115.2586686611
2  3 11 19 20 21 27 28 29,16286  5941  9033 10177 11060 12526 12768 11237 11189,1716191115.3016643524
3 11 19 20 21 27 28 29 44,5541  8805  8025 10468 10952 12447 11196 10964 14847,1716191115.3444869518
3 11 19 20 21 27 28 29 44,5419  8746  7705 10098 10897 12321 11023 10752 13077,1716191115.3876574039
2  3 10 11 19 20 21 27 28 29 44,16343  4922 14494  8790  7447  9889 10722  9360 10790 10742 12811,1716191115.4306368828
2  3 10 11 19 20 21 27 28 29 44,16169  4355 12004  8823  6803  9587 10760  8987 10686 10530 12497,1716191115.4737024307
2  3 10 11 18 19 20 21 27 28 29 44,16211  4252 10073  8731 11019  5926  9535 10272  8674 10583 10263  7715,1716191115.5165147781
2  3 10 11 18 19 20 21 27 28 29 44,16323  4095  9599  7827 10587  5259  9245 10036  8639  9487  7677  5807,1716191115.5595088005
3 10 11 18 19 20 21 26 27 28 29 44,3794  9352  7564  8655  4437  8230  9758 13247  8016  8835  7071 11993,1716191117.2794282436
3 10 11 18 19 20 21 27 28 29 44,3832  9383  7573 10408  4737  9069  9906  7995  9337  9708 12773,1716191117.3224263191
3 10 11 18 19 20 21 27 28 29,4017  9612  7642 10592  5216  9265 10250  8447 10326 10047,1716191117.3654203415
3 10 11 19 20 21 27 28 29,4309 11586  7721  5927  9483 10167  8465 10272 10007,1716191117.4084405899
3 11 19 20 21 27 28 29,5018  8535  7203  9623 10265  8650 10429 10315,1716191117.4514212608
3 11 19 20 21 27 28 29,5183  8561  9127  9814 10556  8865 10636 10700,1716191117.4944133759
3 11 19 20 21 27 28 29,7149  8743  9762 10373 11040  9175 10699 11123,1716191117.5374193192
3 11 19 20 21 27 28 29,7531  8848  9893 10590 11383 11540 10990 11191,1716191117.5803747177
3 11 19 20 21 27 28,9954  8964  9885 10697 11488 15372 10902,1716191117.6234328747
11 20 28,8650 10856 11022,1716191117.6663532257
11 20 28,8835 12542 11274,1716191117.7093622684
11 20 28,9111 15678 11635,1716191117.7523860931
11,9067,1716191117.7953515053
11,9426,1716191117.8383085728
