TAX,ADC,TS
28,11291,1716192360.3373138905
11,10037,1716192360.5092973709
20 28,13397 11322,1716192360.5522232056
11 20 28,10258 13707 11348,1716192360.5953125954
11 20 28,9775 12110 10997,1716192360.6383316517
11 20 28,9468 11611 10856,1716192360.6813154221
11 19 20 28,9546 11078 11375 11014,1716192360.7242531776
3 11 19 20 28,12002  9587  9448 11315 10963,1716192360.7673561573
3 11 19 20 28,9655  9517  8402 10923 11078,1716192360.8103847504
3 11 19 20 28,8101  9331  7633 10521 10765,1716192360.8532774448
3 11 19 20 21 27 28,7947  9282  7686 10522 14482 13087 10774,1716192360.8963742256
3 11 19 20 21 27 28 29,7742  9275  7573 10433 14752 12908 10962 12044,1716192360.9394073486
3 11 19 20 21 27 28 29 45,5813  9182  6884 10181 11188  9336 10964 11213  8574,1716192360.9823107719
3 11 19 20 21 26 27 28 29 45,5703  9204  6902 10240 10950 11439  9357 10942 11083  8154,1716192361.0253682137
3 11 19 20 21 26 27 28 29 45,5553  9127  6344 10121 10902 11162  9034 10751 10889  8108,1716192361.0683896542
2  3 10 11 19 20 21 27 28 29,14901  5289 13740  8745  4916  9346 10432  8506 10554 10886,1716192363.0892152786
2  3 11 19 20 21 27 28 29,14827  5286  8714  5284  9477 10407  8619 10633 11113,1716192363.1322948933
2  3 11 19 20 21 27 28 29,14991  5743  8918  6561  9918 10840  8886 10722 11463,1716192363.1753077507
2  3 11 19 20 21 27 28,15270  7631  8937  6851  9964 10969  9185 10758,1716192363.2183456421
2  3 11 19 20 21 27 28,15507  7876  9116  7608 10236 11251 11324 10981,1716192363.2613644600
2  3 11 19 20 27 28,15529  8347  9308  7764 10498 11595 10703,1716192363.3042855263
2 11 19 20 28,16010  9234  9516 10629 10833,1716192363.3473467827
11 19 20 28,9330 10973 11167 10991,1716192363.3903172016
11 20 28,9479 12040 11346,1716192363.4332818985
11 28,10069 12003,1716192363.4762687683
