TAX,ADC,TS
28 44,11886 13417,1716193088.1267299652
28 44,12030 12444,1716193088.1697447300
28 44,11464 12299,1716193088.2124590874
28 44,11110 12090,1716193088.2557513714
28 44,11146 11964,1716193088.2987337112
28 44,10979 12033,1716193088.3417482376
28 42 44,10778 12038 12181,1716193088.3846392632
28 42 44,10705 11776 12118,1716193088.4277367592
28 36 42 44,10841 15099 10618 12079,1716193088.4707505703
28 36 37 42 44,11064 14558 16352 10217 11995,1716193088.5137541294
28 36 37 42 44,10606 14395 13808  9627 11929,1716193088.5566525459
28 36 37 42 44,10591 14670 12718  9400 11783,1716193088.5997600555
19 28 36 37 42 44,11135 10667 14658 12564  9177 11841,1716193088.6427803040
19 28 36 37 42 44,10321 10545 14809 12648  8881 11887,1716193088.6857597828
19 28 36 37 42 44,9702 10359 11803 12509  8957 11982,1716193088.7285473347
18 19 28 36 37 42 44,10959  9617  8366 11481 12623  9082 11474,1716193088.7717773914
11 18 19 28 36 37 42 44,10348 10956  9703  8302 11403 12425  9425 10935,1716193088.8147907257
11 18 19 28 36 37 42 44,9858 10857  8033  6767 10765 12303  9413  9515,1716193088.8577704430
11 18 19 20 28 36 37 42 44,9562 10609  7787 14266  6629  8177 12377  9353  7287,1716193088.9006621838
11 18 19 20 28 36 37 41 42 44,9437  8283  7656 12590  6474  7638 12573 14589  9961  6007,1716193088.9438090324
11 18 19 20 28 36 37 41 42 44,9307  7314  7374 11618  5876  6006 12345 14359 10580  5327,1716193088.9868011475
11 18 19 20 28 36 37 41 42 44,9234  7247  7048 11352  5224  4927 12109 13343 10569  4352,1716193089.0297851562
3 11 18 19 20 28 36 37 41 42 44 51,8111  9330  6931  6031 10680  4671  4218 11081  9703 10706  4225 11895,1716193089.0727298260
3 11 18 19 20 23 28 36 37 42 44,7923  9052  7120  5191  9371 13389  4024  3465 11183  9069  7404,1716193091.1365857124
11 18 19 20 23 28 36 37 42 44,8991  7169  5548 10547 14127  4647  3770 11768  8939 10117,1716193091.1797430515
11 18 19 20 28 36 37 42 44,9098  7679  6525 11277  5853  5195 11936  8821 11419,1716193091.2227401733
11 18 19 20 28 36 37 42 44,9251 10425  7269 12227  6457  5887 12211  8786 11547,1716193091.2657623291
11 18 19 20 28 36 37 42 44,9437 10632  9573 14177  6839  6713 12265  8859 11414,1716193091.3085141182
11 18 19 28 36 37 42 44,9977 11571  9414  7303  7174 12481  8863 11483,1716193091.3517355919
19 28 36 37 42 44,9319 10384  7910 12981  9352 11699,1716193091.3946993351
19 28 36 37 42 44,9705 10382 11267 13090  9646 11706,1716193091.4377522469
28 36 37 42 44,10335 12149 13969 12436 11967,1716193091.4805042744
28 36 37 44,10565 15458 13695 11921,1716193091.5237116814
28 36 44,10204 15419 11916,1716193091.5666873455
28 44,10397 11967,1716193091.6097142696
28 44,10494 12099,1716193091.6525316238
28 44,10492 12357,1716193091.6956887245
28 44,11010 12469,1716193091.7387130260
28,11344,1716193091.7817060947
28,11577,1716193091.8244545460
