TAX,ADC,TS
11,9613,1716186418.2026906013
11,9614,1716186418.2455694675
11,9604,1716186418.2886531353
11 28,9969 11717,1716186418.3316426277
11 28,9222 10912,1716186418.3745744228
11 28,9067 10686,1716186418.4175508022
11 28,8954 10549,1716186418.4605522156
11 19 28,9290 10712 10835,1716186418.5036764145
11 19 28,9006 10223 10701,1716186418.5465846062
11 19 28,8996  9906 10764,1716186418.5896813869
3 11 19 28,10178  9059  9885 10766,1716186418.6327013969
3 11 19 28 29,8219  8941  9804 10807 11811,1716186418.6756300926
3 11 19 20 27 28 29,7882  9030  9865 14357 13048 10996 11676,1716186418.7187287807
3 11 19 20 27 28 29 44,7821  8977  9912 13765 12807 10970 11298 13386,1716186418.7617645264
2  3 11 19 20 21 27 28 29 44,15734  6137  8989  9979 13667 11306 12642 11222 11312 12927,1716186418.8047266006
2  3 11 19 20 21 27 28 29 44,15406  5981  8933  9589 13512 11226 12668 11220 11122 12767,1716186418.8479778767
2  3 11 19 20 21 27 28 29 44,15416  5726  8873  7509 12988 11067 12393 10807 10824 12828,1716186418.8908061981
2  3 11 19 20 21 26 27 28 29 44,15389  5581  8923  6790 12698 10698 13814 12314 10609 10639 12477,1716186418.9338071346
2  3 11 19 20 21 26 27 28 29 44,15641  5443  8926  6616 12177 10649 10949 12295 10702 10502 12317,1716186418.9768936634
2  3 11 19 20 21 26 27 28 29 44,15519  5324  8833  6256 11846 10440 10782 12287 10511 10441 12302,1716186419.0197353363
2  3 11 19 20 21 26 27 28 29 44,15903  5234  8793  5649 11304 10291  8952 12173 10339 10345  9246,1716186419.0628125668
2  3 11 19 20 21 26 27 28 29 36 44,15893  4231  8597  4639 10282 10071  8697 12162 10283 10221 15032 11943,1716186421.4706487656
3 11 19 20 21 26 27 28 29 36 44,4375  8680  4908 10672 10357 11033 12578 10421 10460 15146 12299,1716186421.5136299133
3 11 19 20 21 27 28 29 36 44,5136  8595  5368 10948 10511 12654 10468 10691 15953 12977,1716186421.5566108227
2  3 11 19 20 21 27 28 29 44,14589  5316  8698  6207 10909 10649 12588 10519 10855 12981,1716186421.5996124744
2  3 11 19 20 21 27 28 29,13483  5591  8734  8968 11409 10974 12243 10614 11198,1716186421.6426274776
2  3 11 19 20 21 27 28 29,13458  7442  8782  9519 11854 11068 12300 10604 11212,1716186421.6856143475
2  3 11 19 20 27 28 29,13787  7599  8867  9563 11899 12516 10440 11718,1716186421.7285971642
3 11 19 20 28,7956  8800  9486 12326 10218,1716186421.7715740204
2 11 19 20 28,15645  8739  9570 14386 10357,1716186421.8146274090
11 19 28,8997  9917 10427,1716186421.8577075005
11 28,8729 10474,1716186421.9006972313
11 28,8987 10769,1716186421.9437434673
11 28,9306 11162,1716186421.9867277145
