TAX,ADC,TS
11,9387,1716190868.5635077953
11,9451,1716190868.6064291000
11,9345,1716190868.6492598057
11 28,9897 12025,1716190868.6923382282
11 28,9447 11227,1716190868.7352857590
11 28,9205 10994,1716190868.7783119678
11 28,9066 10882,1716190868.8212668896
11 28,9003 10697,1716190868.8642408848
11 21 28,8874 11231 10691,1716190868.9072723389
11 20 21 28,8762 14627 10939 10783,1716190868.9502797127
11 19 20 21 27 28 29,9064 12127 12310 11171 13667 11204 12491,1716190868.9932851791
11 19 20 21 27 28 29,8930 11569 11927 11071 12915 11245 12074,1716190869.0362870693
3 11 19 20 21 27 28 29 44,8397  9077 10346 11611 11053 12671 11226 11492 14524,1716190869.0794076920
3 11 19 20 21 27 28 29 44,8046  9014 10162 11612 11054 12639 11194 11290 13451,1716190869.1224808693
3 11 19 20 21 27 28 29 44,7809  8929  9993 11380 10949 12488 11216 11081 13048,1716190869.1653311253
3 11 19 20 21 26 27 28 29 36 44,5790  9082  9933 11158 10862  9311 12392 11403 11079 14765 12767,1716190869.2083251476
3 11 19 20 21 26 27 28 29 36 44,5617  8888  9666 10972 10545  8895 12160 11467 10902 13204 12825,1716190869.2513203621
3 11 19 20 21 26 27 28 29 36 44,5499  8884  9505 10535 10239  8673 12072 11136 10578  9891 11182,1716190869.2943229675
1  3 11 19 20 21 26 27 28 29 36 44,16148  5428  8750  9461 10453 10127  8494 12079 10879 10474  9627  8594,1716190869.3373539448
3 11 19 20 21 26 27 28 29 36 44,4249  8586  5663 10133  9868  8208 11989 10171  9867  9133 12901,1716190871.3154013157
3 11 19 20 21 26 27 28 29 36 44,5176  8626  6753 10189  9981 12740 12143 10421 10286  9453 12913,1716190871.3584835529
3 11 19 20 21 27 28 29 36 44,5268  8649  8986 10294 10131 12454 10561 10463 12980 13241,1716190871.4014818668
3 11 19 20 21 27 28 29 36,7318  8708  9341 10818 10411 12530 10939 10895 14345,1716190871.4443500042
3 11 19 20 21 27 28 29,7728  8804  9446 11558 10588 12525 11044 11222,1716190871.4875168800
3 11 19 20 21 28 29,8881  8879  9613 12755 10753 11197 11287,1716190871.5304923058
11 19 20 21 28 29,8875  9663 12400 10886 11161 11535,1716190871.5734665394
11 19 20 21 28,9070  9795 12531 10766 11228,1716190871.6163213253
11 19 20 21 28,9095 11117 13599 11133 11367,1716190871.6594622135
11 28,8779 10769,1716190871.7024538517
11 28,9168 11012,1716190871.7454242706
11 28,9645 11567,1716190871.7884514332
11,9143,1716190871.8513801098
