TAX,ADC,TS
28,11914,1716195147.3123095036
28,11778,1716195147.3553507328
28,11798,1716195147.3982036114
28,11534,1716195147.4413092136
28,10904,1716195147.4843218327
28,10667,1716195147.5273373127
28,10668,1716195147.5703365803
28 44,10454 13765,1716195147.6133742332
28 44,10792 13350,1716195147.6562230587
11 28 44,11366 11169 12929,1716195147.6993122101
11 28 44,10560 11067 12913,1716195147.7423784733
11 28 29 44,10441 11323 12633 12742,1716195147.7853209972
11 28 29 44,10111 11259 12362 12771,1716195147.8284199238
11 28 29 44,9802 11087 11910 12689,1716195147.8713390827
11 28 29 44,9586 10761 11727 12713,1716195147.9143345356
11 19 27 28 29 44,9634 14224 14596 10905 11813 12691,1716195147.9573190212
11 19 27 28 29 44,9559 13349 12894 10885 11493 12721,1716195148.0003976822
11 19 27 28 29 44,9494 12558 12719 10949 11229 12620,1716195148.0433135033
11 19 27 28 29 44,9341 11191 12401 10819 11016 12570,1716195148.0863711834
11 19 27 28 29 44 45,9319 10268 12373 10894 10943 12681 12112,1716195148.1294155121
11 19 21 27 28 29 44 45,9268  9934 15035 12188 11027 11098 12574 11594,1716195148.1723976135
11 19 21 27 28 29 44 45,9173  9290 11930 12158 11308 10981 12451 11375,1716195148.2153332233
11 19 21 27 28 29 44 45 53,9205  7651 11320 12117 11226 10980 12700 11449 13389,1716195148.2583398819
11 19 21 27 28 29 42 44 45 53,9101  7229 10987 12248 11290 10893 12457 12735 11467 11582,1716195148.3013668060
2 11 19 21 27 28 29 42 44 45 53,16365  9075  6967 10848 12458 10332 10832 11991 12519 11280  8695,1716195148.3443355560
2 11 19 21 26 27 28 29 42 44 45 53,15958  9186  6794 10703 11776 12566  9723 10788 11574 12371 11076  6949,1716195148.3873229027
2 10 11 19 21 23 27 28 29 44 45 53,15884 13503  8774  6093 10324 14967  9298  7043  9842 12159 10986 12429,1716195151.0101566315
2 11 19 21 27 28 29 44 45,15023  8715  6729 10483  9851  7854  9767 11889 11080,1716195151.0531270504
11 19 21 27 28 29 44 45,8762  8707 10606 10434  9703  9878 11989 11493,1716195151.0962469578
11 19 21 27 28 29 44,8803  8913 10615 10582 10665  9952 12025,1716195151.1392633915
11 19 21 27 28 29 44,8953  9505 10944 11502 10721 10140 12241,1716195151.1821622849
11 19 21 27 28 29 44,8921  9819 11046 12239 10758 10451 12245,1716195151.2251358032
11 19 27 28 29 44,9078  9988 12259 10676 10354 12525,1716195151.2681357861
11 19 27 28 29 44,9204 11281 12389 10558 10558 12661,1716195151.3111407757
11 27 28 29 44,9240 15911 10590 10803 12494,1716195151.3541340828
11 28 29 44,9350 10548 11009 12714,1716195151.3970704079
11 28 29 44,9637 10723 12343 12750,1716195151.4401054382
11 28 44,9785 10869 12768,1716195151.4831321239
11 28,14463 10872,1716195151.5261142254
28,10768,1716195151.5690288544
28,10990,1716195151.6120867729
28,11753,1716195151.6550672054
28,12498,1716195151.6980929375
