TAX,ADC,TS
11 28,9309 10861,1716191489.8983936310
11 28,9306 10858,1716191489.9413511753
11 28,9291 10795,1716191489.9843022823
11 28,9202 10713,1716191490.0273528099
11 28,8923 10480,1716191490.0703840256
11 28,8803 10390,1716191490.1132919788
11 27 28,8772 13105 10540,1716191490.1562032700
11 27 28,8733 12382 10661,1716191490.1994245052
11 27 28,8686 12187 10789,1716191490.2421848774
11 19 27 28 44,8826 12157 12231 10718 14085,1716191490.2853586674
3 11 19 27 28 44,8215  8930 11072 12159 10944 13567,1716191490.3284301758
3 11 19 27 28 44,7733  8848 10397 12026 10839 13241,1716191490.3714115620
3 11 19 20 27 28 44,5764  8808  9899 15884 12081 10907 13125,1716191490.4144151211
2  3 11 19 20 21 27 28 29 44,14645  5905  9009  9993 15496 12001 12147 10973 12370 12879,1716191490.4574823380
2  3 11 19 20 21 27 28 29 44,13600  5786  8965  9920 14360 11355 12094 10946 12012 12891,1716191490.5004715919
2  3 11 19 20 21 27 28 29 44,13586  5656  8906  9675 13362 11139 12311 10865 11385 12589,1716191490.5433492661
2  3 11 19 20 21 27 28 29 44,14079  5423  8738  9487 13058 10755 12323 10671 11085 12567,1716191490.5863842964
2  3 11 19 20 21 27 28 29 44,13116  5357  8718  9487 12269 10726 12370 10641 10876 12562,1716191490.6293568611
1  2  3 11 19 20 21 27 28 29 42 44,16058 12699  5345  7983  9337 11986 10543 12187 10491 10490 12511 12704,1716191490.6723866463
1  2  3 11 18 19 20 21 27 28 29 44,13864 10968  4142  7529 10451  6124 10162 10183 11238 10098 10006 12010,1716191493.2523870468
1  2  3 11 18 19 20 21 27 28 29 44,14762 10931  5080  7588 14280  8607 10489 10217 11481 10214 10406 11939,1716191493.2953360081
1  2  3 11 19 20 21 27 28 29 44,16010 10947  5082  7604  8743 10568 10333 11363 10228 10632 12429,1716191493.3382966518
2  3 11 19 20 21 27 28 29 44,11577  5123  7650  9044 10795 10410 11380 10194 10877 12829,1716191493.3812401295
2  3 11 19 20 21 27 28 29 44,11578  5450  7783  9387 11698 10717 11636 10330 11268 13022,1716191493.4242198467
2  3 11 19 20 21 27 28 29,11402  5506  8724  9500 12049 10983 11783 10603 11612,1716191493.4672193527
2  3 11 19 20 21 27 28,12184  5646  8783  9587 12630 10760 11719 10543,1716191493.5102007389
2  3 11 19 20 21 27 28,14699  7933  8809  9791 14806 12409 12133 10613,1716191493.5531666279
11 19 27 28,8692  9743 11828 10591,1716191493.5961740017
11 27 28,8597 12034 10502,1716191493.6391532421
11 27 28,8687 15685 10652,1716191493.6821818352
11 28,8857 10897,1716191493.7251679897
11 28,9136 11208,1716191493.7681615353
11 28,9181 11198,1716191493.8111572266
11 28,9532 11612,1716191493.8674333096
