TAX,ADC,TS
44 45,13917 10629,1716193809.3073480129
44 45,14137 10710,1716193809.3500201702
44 45,13257 10529,1716193809.3930470943
44 45,12685  7999,1716193809.4361131191
44 45,13433  7725,1716193809.4790549278
44 45,12936  8051,1716193809.5221381187
11 44 45,12012 12777  7489,1716193809.5650787354
11 44 45,10884 12686  7354,1716193809.6081328392
11 44 45 53,10439 12639  7646 11307,1716193809.6510910988
11 44 45 53,10005 12671  7195  9865,1716193809.6941578388
11 44 45 53,9601 12702  7311  9965,1716193809.7370836735
11 28 29 44 45 53,9819 11723 12710 12457  7020  9743,1716193809.7801570892
11 28 29 44 45 53,9487 11207 12114 12469  6887  9547,1716193809.8231039047
11 26 28 29 44 45 53,9663 14024 11116 11862 12325  6764  8366,1716193809.8661837578
11 26 28 29 42 44 45 53 61,9561 12324 10848 11552 13623  9610  7108  8703  7921,1716193809.9093515873
11 26 28 29 42 44 45 53 61,9676 11721 10952 11572 12986  9443  6968  8511  7770,1716193809.9523496628
11 18 26 28 29 42 44 45 53 61,9666 13710 11564 10941 11326 12955  9305  6800  8315  7592,1716193809.9953584671
11 18 26 28 29 42 44 45 53 61,9618 11399 11512 10901 11222 12795  8908  6720  8193  7503,1716193810.0383362770
11 18 26 28 29 42 44 45 53 61,9583 10887  9891 10825  9487 12432  8450  6578  7548  7184,1716193810.0812983513
11 18 26 27 28 29 42 44 45 53 61,9493 10722  9817 13799 10876  9244 12241  8065  6380  6713  6973,1716193810.1244294643
11 18 26 27 28 29 42 44 45 53 61,9379 10606  9515 12740 10751  9069 12079  7158  6299  6380  6803,1716193810.1673851013
11 18 26 27 28 29 42 44 45 46 53 61,9299  8752  9373 12479 10778  8969 12127  6079  6266 11142  6058  6730,1716193810.2103424072
10 11 18 26 27 28 29 42 44 45 53,13880  9250 11566  8419 12671 10779  8916 12630  8046  6299  5806,1716193812.5750930309
11 18 26 27 28 29 42 44 45 53,9251 11243  8594 12689 10731  9026 14590  8727  6446  6161,1716193812.6180176735
11 18 26 27 28 29 44 45 53,9250 11174  9402 12738 10907 10573  9456  6700  6641,1716193812.6610419750
11 18 26 28 29 44 45 53,9173 13614 13084 10973 10779  9832  6767  7068,1716193812.7039706707
11 18 28 29 44 45 53,9186 14020 11596 10998 12405  6875  9487,1716193812.7470159531
11 28 29 44 45,9143 11592 11216 12530  7049,1716193812.7900240421
11 28 29 44 45,9371 11922 11596 12567  7437,1716193812.8330335617
11 28 44 45,9529 11888 12893  7666,1716193812.8760063648
11 28 44 45,10128 12214 12719  7462,1716193812.9190042019
44 45,13069  7512,1716193812.9620025158
44 45,13047  8772,1716193813.0049624443
44,13048,1716193813.0479316711
44,12715,1716193813.0909829140
44,12851,1716193813.1339881420
44,12679,1716193813.1842656136
