TAX,ADC,TS
11 28,10916 12692,1716184972.1827757359
11 28,9931 11491,1716184972.2258036137
11 28,9330 10969,1716184972.2686274052
11 28,9203 10855,1716184972.3117792606
2 11 28,13914  9357 10905,1716184972.3547852039
2 11 20 28,12414  9118 15116 10806,1716184972.3978035450
2 11 20 21 28,12084  9197 13772 12095 10998,1716184972.4406752586
2  3 11 19 20 21 28,12100  8822  9429 12725 12852 11383 11268,1716184972.4838070869
2  3 11 19 20 21 28,11767  8166  9289 10696 13049 11187 11274,1716184972.5267860889
2  3 11 18 19 20 21 28 29 36,11701  8225  9402 12020 10574 13200 11249 11465 13488 14253,1716184972.5697984695
2  3 11 18 19 20 21 27 28 29 36,11543  6466  9420 11336 10336 12354 11179 13303 11534 12333 13269,1716184972.6126916409
2  3 11 18 19 20 21 27 28 29 36 44,11452  6237  9325 11126 10190 11815 10946 13095 11682 11826 12560 13977,1716184972.6558158398
2  3 11 18 19 20 21 27 28 29 36 44,11412  5919  9126 10806  9743 11591 10934 12854 11398 11509 11736 13159,1716184972.6988096237
2  3 11 18 19 20 21 27 28 29 36 44,11197  5736  9089  8911  9978 11407 10827 11775 10391 11231 11198 13125,1716184972.7418401241
2  3 11 18 19 20 21 27 28 29 36 44,11334  4213  8657  7017  6044  9090 10223  8847  8404 10734  7881 13087,1716184974.8916835785
2  3 11 18 19 20 21 27 28 29 36,11259  5146  8718  7083  7318 10161 10303 10518  9339 10730 10037,1716184974.9346978664
2  3 11 18 19 20 21 27 28 29 36,14431  5333  8787  8009  9518 10481 10437 11610 10574 11001 10607,1716184974.9776740074
2  3 11 18 19 20 21 27 28 29 36,13762  5506  8900  8508  9699 10743 10585 11826 10703 11263 11063,1716184975.0205860138
2  3 11 18 19 20 21 27 28 29 36,14304  6122  9061 11031  9965 11212 10757 12291 10955 11549 12517,1716184975.0636990070
2  3 11 18 19 20 21 28 29,14236  7710  9051 11348  9991 11242 10856 10876 11868,1716184975.1067757607
2  3 11 19 20 21 28,14648  8062  9050 10148 11777 10980 10998,1716184975.1496746540
11 20 21 28,8720 12564 10908 10949,1716184975.1925024986
2 11 20 28,14777  9148 14806 11107,1716184975.2356357574
11 28,9140 11209,1716184975.2786176205
11 28,9856 11642,1716184975.3215339184
