TAX,ADC,TS
28,12120,1716184207.1262114048
28,11483,1716184207.1691083908
28,11175,1716184207.2121577263
28,11155,1716184207.2551782131
11 28,10163 11356,1716184207.2981569767
11 28,9843 11036,1716184207.3411338329
11 19 28,10130 12178 11243,1716184207.3841183186
11 19 28,9715 10211 10924,1716184207.4271688461
11 19 28,9629 10100 10915,1716184207.4701817036
11 19 28,9394  9993 10746,1716184207.5131611824
3 11 19 20 28 29,14416  9579 10289 15894 10988 12845,1716184207.5561845303
3 11 19 28 29 44,13626  9229  9792 10882 11927 13909,1716184207.5992462635
3 11 19 20 28 29 44,12627  9257  9918 15512 10986 11957 13674,1716184207.6422135830
3 11 19 20 28 29 44,7978  9394  8359 14775 11073 11550 13047,1716184207.6852116585
3 11 19 20 28 29 44,7787  9185  7946 14969 10920 11158 12701,1716184207.7281899452
3 11 19 20 26 28 29 44 45,7839  9168  7699 14423 14382 10865 11006 12709 12797,1716184207.7711675167
3 11 19 20 26 28 29 44 45,6399  9175  7385 13688 14305 10954 11011 12799 12259,1716184207.8142080307
3 11 19 20 26 28 29 44 45,6060  9096  7027 13777 13310 10895 10734 12761  9610,1716184207.8570947647
3 11 19 20 21 26 27 28 29 44 45,5953  9199  6405 13248 11588 13099 13515 10950 10822 12671  9280,1716184207.9002296925
3 11 19 20 21 26 27 28 29 42 44 45,5783  9082  5801 12848 11409 12814 13182 10869 10790 13643 12709  9014,1716184207.9431986809
3 11 19 20 21 26 27 28 29 42 44 45,5547  8915  5579 12176 10879 12701 12733 10749 10595 12644 12617  9011,1716184207.9861690998
3 11 19 20 21 26 27 28 29 36 44 45,5040  8824  4598 10751 10492  8694 12470 10304 10177 16313 12480 13435,1716184210.2221004963
3 11 19 20 21 26 27 28 29 44,5158  8851  5279 11011 10537 10798 12457 10357 10215 12639,1716184210.2650048733
3 11 19 20 21 27 28 29 44,5183  8708  5291 11529 10621 12529 10322 10433 12715,1716184210.3081173897
3 11 19 20 21 27 28 29 44,5272  8729  5579 12130 10789 12998 10407 10658 12915,1716184210.3510837555
3 11 19 20 21 28 29,5784  8911  6149 13111 11018 10658 11122,1716184210.3940553665
3 11 19 20 28 29,6641  8874  6936 13339 10513 10884,1716184210.4371743202
3 11 19 20 28 29,7959  8953  7733 13659 10562 11267,1716184210.4801113605
11 19 20 28,8761  9326 14591 10509,1716184210.5231635571
11 19 28,8973  9554 10565,1716184210.5661251545
11 19 28,9353  9740 10846,1716184210.6092538834
11 19 28,9522 10373 10993,1716184210.6520919800
11 28,9515 10966,1716184210.6951451302
11 28,10820 10889,1716184210.7381269932
28,10808,1716184210.7810001373
28,11073,1716184210.8240635395
28,11962,1716184210.8671276569
