TAX,ADC,TS
11,9517,1716186407.1666593552
11,9483,1716186407.2096674442
11,9474,1716186407.2526447773
11 28,9702 11651,1716186407.2956781387
11 28,9205 11036,1716186407.3386588097
11 28,8935 10732,1716186407.3816359043
11 19 28,9218 11516 10984,1716186407.4246282578
11 19 28,9124 10167 10780,1716186407.4676454067
2 11 19 28,14717  9217 10018 10903,1716186407.5106570721
2 11 19 28,12973  8921  9837 10822,1716186407.5536379814
2 11 19 28,11772  8858  9829 10903,1716186407.5966346264
2 11 19 28 29,13456  8811  9740 10942 11927,1716186407.6396567822
2  3 11 19 20 28 29,12986 11156  8927  9714 16382 11029 11830,1716186407.6826739311
2  3 11 19 20 21 28 29,13195  8153  8990  9522 14944 12272 11007 11552,1716186407.7257013321
2  3 11 19 20 21 27 28 29,13379  7948  9016  7872 14173 11819 13620 11062 11431,1716186407.7686140537
2  3 11 19 20 21 27 28 29 44,14058  7672  8981  7245 12846 11455 12603 11081 11183 13775,1716186407.8116824627
2  3 11 19 20 21 27 28 29 44,14229  5861  8918  6319 12056 11031 12886 11218 10896 13283,1716186407.8546736240
2  3 11 19 20 21 27 28 29 44,14098  5731  8829  5927 11936 10816 12720 11071 10707 12748,1716186407.8976798058
2  3 11 19 20 21 26 27 28 29 44,13563  5643  8885  5870 11775 10687 13126 12725 11165 10712 12653,1716186407.9406924248
2  3 11 19 20 21 26 27 28 29 44,12255  5586  8839  5794 11450 10668 11261 12582 11283 10717 12775,1716186407.9836905003
2  3 11 19 20 21 26 27 28 29 34 44,12776  5469  8795  5203 11455 10482 11043 12381 11198 10647 14029 12633,1716186408.0266869068
2  3 11 19 20 21 26 27 28 29 34 44,13528  5313  8762  4916 11181 10363 10882 12196 11039 10525 13732 12259,1716186408.0697331429
2  3 11 19 20 21 26 27 28 29 44,14879  5141  8501  4424 10532  9994 10390 12015 10500 10256 12849,1716186410.5205819607
2  3 11 19 20 21 27 28 29,16099  5209  8459  4682 10839 10269 12308 10591 10431,1716186410.5636644363
2  3 11 19 20 21 27 28 29,14106  5466  8512  5141 11147 10410 12480 10540 10465,1716186410.6066377163
2  3 11 19 20 21 27 28 29,14035  5598  8601  5709 11644 10589 12517 10565 10653,1716186410.6496832371
2  3 11 19 20 21 27 28 29,16258  7642  8643  6194 12122 10787 12410 10639 10917,1716186410.6926584244
2  3 11 19 20 21 27 28 29,15456  7999  8797  7542 13550 11112 12472 10890 11127,1716186410.7356252670
2 11 19 20 21 27 28 29,14066  8751  9363 14459 11127 12957 10827 11566,1716186410.7786140442
11 19 28,8548  9159 10591,1716186410.8216874599
11 19 28,8701  9306 10690,1716186410.8646166325
11 19 28,8855  9572 10903,1716186410.9075839520
11 28,8793 10908,1716186410.9505758286
11,9175,1716186410.9936010838
11,9929,1716186411.0365428925
